bin_id,node_id,in_degree,out_degree
79,628,7,4
79,122,7,5
79,859,7,0
79,59,3,0
79,525,18,2
79,893,18,0
79,447,14,0
79,413,0,12
79,753,0,1
79,339,1,0
79,460,0,116
79,465,8,0
79,424,10,0
79,269,2,0
79,378,4,6
79,771,0,4
79,660,7,0
79,793,2,0
79,39,0,2
79,183,5,0
79,99,4,0
79,908,5,25
79,275,0,2
79,14,2,0
79,520,3,2
79,210,1,0
79,487,4,3
79,245,3,19
79,441,1,34
79,120,3,0
79,874,1,2
79,162,1,0
79,653,0,1
79,366,1,0
79,74,2,2
79,295,2,0
79,959,3,0
79,478,0,26
79,720,2,0
79,160,2,0
79,504,2,0
79,496,1,0
80,20,0,58
80,893,22,0
80,461,22,0
80,867,20,27
80,525,22,2
80,420,26,0
80,250,23,12
80,809,24,0
80,447,18,0
80,159,7,10
80,118,4,22
80,489,19,16
80,496,0,8
80,582,1,0
80,164,9,1
80,634,4,1
80,232,9,2
80,889,7,0
80,866,1,0
80,117,13,14
80,487,4,4
80,453,8,0
80,836,12,17
80,488,9,4
80,267,5,7
80,527,1,3
80,213,4,0
80,725,4,1
80,880,8,39
80,854,6,0
80,71,6,7
80,886,18,24
80,859,6,0
80,674,6,0
80,491,6,0
80,59,11,2
80,702,13,12
80,533,0,6
80,198,4,0
80,15,19,2
80,99,6,0
80,270,3,24
80,574,0,17
80,460,1,84
80,465,6,0
80,424,4,0
80,122,5,11
80,245,4,2
80,502,10,8
80,39,0,6
80,434,13,8
80,908,5,17
80,18,6,0
80,339,0,6
80,653,1,0
80,246,3,1
80,477,6,1
80,464,3,1
80,615,6,0
80,165,4,10
80,441,1,18
80,183,5,1
80,378,3,0
80,520,3,0
80,120,3,1
80,751,4,18
80,793,4,0
80,650,4,0
80,242,2,0
80,743,2,0
80,660,3,4
80,413,2,12
80,253,7,0
80,603,5,0
80,656,11,1
80,440,0,10
80,432,2,0
80,706,3,0
80,923,0,11
80,939,8,0
80,763,3,0
80,119,9,0
80,374,6,0
80,513,0,1
80,236,4,0
80,637,6,0
80,261,2,0
80,160,2,1
80,97,3,0
80,77,2,6
80,921,6,0
80,959,3,0
80,162,2,0
80,275,0,2
80,14,2,0
80,106,2,0
80,343,3,0
80,884,1,0
80,504,2,2
80,638,2,0
80,478,0,26
80,720,2,0
80,677,2,0
80,628,2,0
80,110,0,2
80,252,0,14
80,691,2,0
81,434,9,18
81,886,33,53
81,763,16,16
81,923,14,37
81,510,6,0
81,702,10,20
81,59,8,7
81,959,4,1
81,504,3,11
81,637,20,6
81,488,9,6
81,634,11,0
81,574,1,22
81,15,24,3
81,435,0,6
81,660,11,8
81,71,7,3
81,674,7,1
81,270,7,1
81,119,10,0
81,164,8,0
81,489,10,8
81,477,7,0
81,77,0,10
81,921,10,0
81,496,5,15
81,466,4,0
81,880,6,2
81,836,20,13
81,248,2,0
81,653,2,1
81,117,8,8
81,374,8,28
81,339,5,12
81,252,2,28
81,691,5,0
81,751,6,36
81,793,10,0
81,232,17,12
81,261,10,0
81,866,5,16
81,491,9,4
81,460,0,76
81,465,6,0
81,525,14,14
81,893,14,0
81,461,17,0
81,250,14,2
81,809,14,0
81,159,6,12
81,420,18,0
81,424,6,0
81,447,10,10
81,74,0,1
81,118,3,2
81,939,16,0
81,874,0,1
81,366,1,0
81,464,10,4
81,487,7,0
81,162,4,0
81,165,6,2
81,615,1,0
81,246,5,0
81,626,1,0
81,889,7,0
81,582,7,0
81,533,4,10
81,867,14,11
81,854,4,0
81,744,2,8
81,267,3,1
81,453,5,0
81,502,5,4
81,253,7,0
81,183,3,2
81,236,2,0
81,603,5,4
81,527,3,2
81,99,4,0
81,413,2,12
81,725,2,2
81,210,0,2
81,18,1,0
81,428,0,1
81,425,1,0
81,39,2,3
81,141,1,2
81,753,0,2
81,771,2,0
81,894,2,0
81,650,4,0
81,63,0,2
81,198,2,0
81,378,0,3
81,706,2,10
81,440,0,20
81,353,2,0
81,122,1,2
81,908,2,17
81,656,1,0
81,478,1,0
81,343,1,0
81,677,1,0
81,14,3,0
81,275,0,2
81,79,4,0
81,213,3,0
81,97,1,0
82,159,4,4
82,867,13,6
82,923,6,26
82,253,14,4
82,886,48,70
82,477,8,1
82,434,10,15
82,164,10,1
82,763,11,6
82,574,0,18
82,15,20,0
82,674,12,20
82,959,6,1
82,677,3,0
82,343,3,0
82,14,6,0
82,656,3,2
82,478,3,0
82,908,3,25
82,702,18,17
82,71,15,10
82,59,15,9
82,491,17,24
82,489,25,10
82,533,2,9
82,119,11,0
82,447,16,10
82,250,23,1
82,420,22,2
82,525,22,2
82,893,20,0
82,461,20,10
82,809,16,1
82,18,3,1
82,880,6,9
82,854,14,0
82,637,21,12
82,836,30,33
82,198,4,0
82,440,4,20
82,793,6,0
82,165,5,8
82,413,2,12
82,183,4,0
82,353,2,0
82,99,3,2
82,79,3,14
82,232,10,16
82,261,6,0
82,866,0,14
82,889,9,2
82,246,4,0
82,691,2,0
82,582,6,0
82,496,4,5
82,117,8,18
82,339,8,4
82,504,14,0
82,939,12,0
82,378,1,1
82,634,3,0
82,245,1,19
82,859,3,0
82,120,1,0
82,441,1,0
82,122,3,0
82,520,1,0
82,464,9,7
82,72,0,14
82,628,1,0
82,160,1,0
82,921,1,0
82,720,1,0
82,460,0,100
82,424,12,0
82,751,4,28
82,487,2,3
82,248,2,0
82,649,0,8
82,200,2,0
82,27,2,0
82,181,2,0
82,513,2,0
82,270,17,18
82,374,4,12
82,502,10,1
82,267,4,10
82,531,4,0
82,510,2,0
82,275,0,4
82,465,2,0
82,650,2,1
82,269,2,0
82,106,2,0
82,118,7,4
82,453,2,0
82,603,3,4
82,725,3,2
82,210,0,2
82,660,5,0
82,638,6,2
82,706,4,12
82,272,0,18
82,205,2,0
82,20,0,16
82,466,4,0
82,162,4,0
82,884,0,1
82,488,2,0
82,527,3,0
82,63,0,4
82,486,2,0
82,213,1,0
82,97,1,0
82,74,1,0
82,435,0,4
83,923,8,44
83,939,24,0
83,491,10,22
83,59,10,10
83,702,11,20
83,674,7,0
83,489,16,6
83,71,6,4
83,886,17,35
83,854,9,0
83,165,4,30
83,615,22,0
83,502,18,9
83,118,5,1
83,763,16,8
83,487,5,2
83,520,2,0
83,533,1,5
83,464,4,0
83,253,11,0
83,164,6,2
83,117,2,5
83,38,8,2
83,378,5,5
83,246,3,62
83,261,13,0
83,866,13,1
83,232,17,23
83,339,12,4
83,637,21,4
83,691,14,0
83,477,4,0
83,434,9,12
83,424,0,16
83,257,2,0
83,250,16,12
83,447,12,0
83,893,12,0
83,461,14,16
83,809,14,0
83,525,16,10
83,420,18,0
83,574,0,25
83,15,30,2
83,880,3,0
83,836,22,13
83,63,0,8
83,889,4,0
83,486,4,0
83,20,0,30
83,867,7,18
83,649,0,8
83,513,2,0
83,27,2,0
83,181,2,0
83,200,2,0
83,677,3,0
83,478,3,0
83,343,4,0
83,959,1,0
83,908,4,0
83,14,5,0
83,267,2,5
83,453,5,4
83,441,0,21
83,797,2,0
83,120,1,0
83,634,2,0
83,122,1,7
83,183,2,0
83,859,1,0
83,245,1,0
83,270,2,7
83,638,3,0
83,706,9,2
83,603,4,4
83,213,4,0
83,198,4,0
83,222,2,0
83,656,8,2
83,725,4,4
83,527,2,0
83,18,3,0
83,413,1,12
83,488,8,8
83,582,2,0
83,496,4,0
83,159,0,11
83,504,4,0
83,79,0,30
83,751,4,0
83,205,4,0
83,47,2,0
83,660,2,36
83,353,3,0
83,99,5,2
83,720,2,0
83,628,2,0
83,110,2,0
83,295,2,0
83,55,2,0
83,921,4,4
83,275,2,2
83,290,2,0
83,771,2,0
83,162,0,12
83,77,2,2
83,252,2,0
83,440,0,10
83,793,1,0
83,106,2,0
83,131,0,2
83,428,0,1
83,425,1,0
83,141,0,2
83,39,2,0
83,210,0,2
83,435,0,2
83,653,2,0
84,164,12,2
84,959,6,0
84,889,26,4
84,99,4,2
84,574,2,12
84,15,15,0
84,63,0,16
84,486,8,0
84,880,8,96
84,71,17,1
84,59,15,8
84,491,20,7
84,854,23,0
84,859,8,0
84,886,31,74
84,702,23,24
84,674,20,0
84,489,25,16
84,487,15,12
84,923,5,26
84,763,7,4
84,797,9,9
84,122,6,15
84,434,12,9
84,441,2,0
84,118,2,0
84,725,8,20
84,267,12,14
84,531,4,0
84,270,17,23
84,460,0,64
84,809,8,0
84,465,6,0
84,250,7,0
84,461,9,0
84,447,6,5
84,420,9,0
84,159,6,0
84,893,7,0
84,525,11,3
84,183,5,1
84,236,1,0
84,504,8,21
84,401,2,0
84,198,3,0
84,253,10,0
84,20,1,0
84,39,0,2
84,793,3,0
84,165,5,28
84,615,22,0
84,656,10,0
84,245,7,2
84,634,2,6
84,653,0,1
84,366,3,0
84,440,0,10
84,413,1,12
84,353,3,0
84,836,25,16
84,533,1,6
84,117,9,30
84,477,9,2
84,603,13,2
84,119,7,0
84,660,19,42
84,72,0,14
84,921,3,0
84,343,7,5
84,720,4,0
84,628,4,2
84,908,5,25
84,677,7,0
84,160,3,0
84,478,6,0
84,744,6,6
84,374,2,28
84,261,10,4
84,193,2,34
84,637,19,2
84,502,16,8
84,14,7,0
84,771,2,6
84,18,5,0
84,867,4,8
84,424,6,0
84,79,6,12
84,453,4,1
84,205,4,3
84,232,20,50
84,213,5,0
84,496,8,4
84,38,4,0
84,706,12,2
84,246,12,13
84,464,4,2
84,638,4,0
84,527,5,0
84,939,12,0
84,488,11,12
84,513,2,0
84,866,9,0
84,339,8,1
84,582,8,0
84,751,4,0
84,162,4,2
84,158,2,0
84,272,2,0
84,691,5,0
84,466,2,0
84,741,3,1
84,275,2,2
84,110,2,4
84,295,4,0
84,378,1,0
84,520,1,0
84,120,1,0
84,106,0,2
84,743,2,0
84,290,2,0
84,55,2,0
84,252,1,0
84,131,0,2
84,97,1,0
84,74,1,0
84,510,2,0
84,248,2,0
85,267,5,11
85,213,9,0
85,531,4,0
85,923,2,44
85,939,25,0
85,504,8,22
85,836,21,62
85,763,12,2
85,487,2,4
85,889,19,0
85,886,33,28
85,71,8,4
85,59,5,0
85,854,13,0
85,702,21,23
85,797,9,2
85,674,6,29
85,489,17,10
85,491,15,18
85,488,13,6
85,77,6,6
85,921,8,2
85,434,12,17
85,544,1,0
85,246,15,0
85,162,6,0
85,193,3,30
85,272,4,26
85,466,3,6
85,691,15,0
85,79,14,0
85,866,14,0
85,496,13,13
85,232,19,26
85,706,8,10
85,582,11,0
85,637,24,6
85,252,3,0
85,261,20,0
85,339,13,15
85,205,6,9
85,118,5,6
85,198,0,2
85,725,8,10
85,270,10,0
85,771,2,6
85,660,13,25
85,720,6,0
85,435,8,10
85,533,4,2
85,253,8,0
85,477,6,0
85,164,6,0
85,959,8,0
85,867,11,6
85,656,10,0
85,374,2,4
85,99,6,4
85,574,4,18
85,15,18,2
85,525,13,3
85,250,10,0
85,183,3,1
85,210,2,2
85,158,4,0
85,165,2,21
85,615,17,3
85,502,11,5
85,441,3,20
85,859,7,0
85,122,7,2
85,120,1,17
85,880,2,0
85,245,3,0
85,520,2,0
85,378,4,10
85,634,6,1
85,460,0,92
85,751,10,2
85,465,8,0
85,461,8,2
85,159,9,2
85,447,8,0
85,893,8,2
85,420,9,1
85,809,8,0
85,424,8,0
85,464,3,1
85,18,2,0
85,156,0,2
85,387,6,0
85,110,0,2
85,295,3,0
85,38,4,0
85,63,0,24
85,486,12,0
85,275,0,4
85,14,6,0
85,603,5,1
85,413,0,12
85,453,2,0
85,72,0,56
85,908,6,25
85,628,4,22
85,478,6,0
85,343,6,0
85,677,6,0
85,160,5,0
85,510,2,0
85,744,2,0
85,513,1,2
85,741,1,0
85,753,0,6
85,248,2,0
85,401,4,0
85,74,1,2
85,97,3,0
85,62,2,0
85,909,2,0
85,117,7,6
85,428,0,2
85,527,1,0
85,638,2,0
86,923,9,27
86,939,16,0
86,867,15,22
86,160,6,0
86,172,2,2
86,424,27,2
86,117,6,10
86,248,6,0
86,434,11,6
86,489,42,16
86,253,18,3
86,638,11,0
86,702,44,23
86,491,31,28
86,603,12,8
86,502,16,0
86,527,8,0
86,246,21,143
86,272,7,0
86,245,8,77
86,880,8,48
86,441,7,25
86,165,2,17
86,615,9,1
86,656,14,7
86,886,30,47
86,836,27,35
86,637,20,3
86,77,4,11
86,921,15,0
86,753,4,2
86,178,2,0
86,797,9,1
86,71,15,19
86,478,5,0
86,674,12,3
86,677,5,2
86,343,7,2
86,14,1,0
86,854,21,0
86,59,14,2
86,959,5,1
86,908,7,2
86,634,11,4
86,164,10,1
86,520,7,0
86,487,8,0
86,183,7,1
86,859,10,0
86,378,7,15
86,120,6,16
86,122,9,8
86,477,5,0
86,118,1,34
86,533,9,3
86,374,4,36
86,119,4,0
86,660,8,0
86,889,21,0
86,725,13,6
86,267,12,9
86,510,0,2
86,366,1,60
86,744,4,0
86,198,6,1
86,653,4,0
86,453,6,0
86,504,10,9
86,222,5,0
86,793,6,0
86,401,4,0
86,79,14,0
86,763,4,2
86,460,0,202
86,159,24,7
86,809,32,0
86,250,33,22
86,461,32,0
86,420,30,2
86,893,32,0
86,525,34,0
86,447,30,0
86,18,4,0
86,582,22,0
86,866,30,0
86,691,27,1
86,232,38,9
86,339,14,2
86,496,19,37
86,261,16,6
86,574,0,18
86,15,18,7
86,110,0,2
86,270,8,0
86,63,0,8
86,486,4,0
86,387,0,12
86,428,6,0
86,156,6,0
86,147,1,0
86,706,13,8
86,20,2,32
86,465,14,0
86,99,17,0
86,236,4,0
86,531,6,0
86,74,2,0
86,488,7,1
86,205,4,1
86,38,7,0
86,513,1,6
86,741,3,1
86,720,6,4
86,626,0,1
86,295,1,0
86,751,8,32
86,650,2,0
86,269,2,0
86,242,2,0
86,106,2,0
86,158,4,0
86,413,0,12
86,213,6,20
86,162,4,0
86,432,1,0
86,72,0,50
86,628,6,2
86,252,1,18
86,845,0,1
86,322,1,0
86,193,0,34
86,466,2,0
86,544,1,0
86,771,0,4
87,165,3,24
87,502,20,6
87,460,1,160
87,809,16,0
87,447,16,0
87,525,18,4
87,893,16,0
87,420,24,0
87,465,8,0
87,461,18,0
87,250,20,1
87,424,14,0
87,615,7,0
87,797,10,23
87,702,27,22
87,489,24,13
87,464,3,0
87,18,2,0
87,118,3,0
87,434,11,0
87,159,13,5
87,751,10,7
87,867,6,0
87,77,0,2
87,921,2,0
87,908,0,50
87,74,2,0
87,886,20,32
87,117,9,10
87,71,12,2
87,725,4,0
87,959,7,0
87,491,19,6
87,59,13,2
87,183,8,0
87,527,6,6
87,253,11,2
87,164,8,2
87,267,5,2
87,660,7,0
87,122,7,7
87,603,12,11
87,97,2,0
87,213,12,0
87,270,8,25
87,656,7,9
87,387,0,12
87,156,6,0
87,428,6,0
87,674,13,2
87,246,46,97
87,272,8,3
87,880,13,42
87,854,13,0
87,866,31,47
87,496,20,58
87,232,37,7
87,706,23,5
87,637,20,4
87,582,30,23
87,245,9,4
87,441,8,61
87,533,11,15
87,453,8,0
87,790,4,2
87,353,6,0
87,923,6,62
87,691,22,12
87,440,0,12
87,99,4,0
87,477,4,1
87,378,4,9
87,38,10,0
87,79,11,0
87,261,20,0
87,39,8,2
87,889,12,0
87,634,9,3
87,119,12,0
87,638,4,2
87,205,10,0
87,939,55,0
87,20,4,8
87,487,7,3
87,574,0,12
87,15,12,2
87,413,0,12
87,120,4,0
87,859,6,0
87,520,4,0
87,339,4,0
87,374,2,0
87,653,0,2
87,836,21,0
87,285,0,16
87,222,2,0
87,198,4,0
87,248,3,0
87,401,3,0
87,252,3,16
87,275,0,2
87,14,2,0
87,193,2,64
87,158,3,0
87,162,6,3
87,504,6,0
87,488,4,0
87,466,6,9
87,141,0,8
87,435,0,4
87,343,2,1
87,513,2,1
87,626,1,0
87,432,1,12
87,763,5,2
87,793,2,0
87,845,1,0
87,181,0,4
87,649,1,0
87,200,1,0
87,27,1,0
87,544,2,0
87,210,0,2
88,378,10,18
88,38,16,8
88,491,16,32
88,702,39,36
88,232,25,24
88,496,15,33
88,582,17,3
88,866,23,3
88,246,17,97
88,691,19,5
88,574,0,22
88,15,22,0
88,59,14,9
88,489,29,3
88,434,12,21
88,886,43,26
88,603,11,2
88,270,18,6
88,880,8,71
88,674,11,49
88,859,3,0
88,854,21,0
88,71,12,2
88,797,9,0
88,959,9,4
88,867,17,19
88,461,18,0
88,533,7,7
88,18,8,1
88,183,5,1
88,706,16,6
88,502,12,5
88,527,11,3
88,428,0,6
88,387,4,0
88,649,1,4
88,27,2,0
88,200,2,0
88,181,1,4
88,513,4,1
88,771,4,12
88,660,19,10
88,477,8,1
88,20,2,49
88,447,14,0
88,250,17,2
88,420,16,0
88,809,14,0
88,525,14,4
88,424,8,0
88,893,18,0
88,106,2,0
88,638,2,2
88,763,0,8
88,923,8,40
88,889,13,0
88,97,2,0
88,122,5,6
88,908,7,25
88,656,3,3
88,343,4,0
88,677,3,0
88,478,4,0
88,14,3,0
88,79,13,0
88,725,11,6
88,267,11,10
88,435,0,16
88,836,17,8
88,117,3,8
88,353,3,0
88,453,4,0
88,790,2,0
88,510,6,2
88,374,6,0
88,339,8,3
88,261,12,0
88,637,18,0
88,118,5,96
88,74,7,0
88,99,8,0
88,236,9,0
88,77,8,4
88,531,7,0
88,253,10,0
88,198,8,4
88,504,2,6
88,165,3,6
88,741,0,1
88,874,0,1
88,162,5,0
88,213,6,0
88,488,7,2
88,626,3,2
88,884,0,4
88,464,4,1
88,164,4,2
88,413,0,12
88,615,2,0
88,245,2,1
88,921,5,2
88,720,3,0
88,460,2,64
88,159,8,2
88,156,1,0
88,642,1,0
88,205,10,2
88,441,3,0
88,252,2,18
88,141,2,4
88,39,4,4
88,158,7,0
88,634,5,1
88,440,0,6
88,465,6,0
88,751,4,0
88,272,4,0
88,939,36,0
88,425,2,0
88,178,2,4
88,248,4,0
88,544,2,0
88,466,0,10
88,753,0,2
88,120,4,0
88,242,0,40
88,650,2,0
88,793,2,0
88,520,2,0
88,487,2,0
88,222,1,0
88,193,2,0
88,72,0,14
88,160,1,0
88,628,1,0
89,246,22,33
89,232,24,5
89,72,0,70
89,854,18,0
89,628,5,0
89,656,7,5
89,478,5,0
89,343,5,0
89,921,15,0
89,859,8,0
89,886,38,29
89,720,6,0
89,160,5,0
89,122,11,5
89,677,5,0
89,99,9,0
89,908,6,17
89,420,26,2
89,893,26,0
89,923,8,26
89,836,24,20
89,866,10,34
89,250,24,28
89,582,8,7
89,496,7,0
89,574,0,22
89,15,24,4
89,460,6,114
89,751,6,0
89,525,24,0
89,165,1,31
89,502,19,1
89,424,12,0
89,461,26,0
89,447,23,0
89,147,1,0
89,809,27,0
89,159,6,11
89,465,8,0
89,880,5,26
89,674,14,2
89,489,14,8
89,691,6,0
89,466,2,0
89,702,27,31
89,959,16,6
89,435,2,16
89,660,19,4
89,533,14,0
89,20,0,30
89,867,14,37
89,706,8,0
89,261,8,0
89,267,6,8
89,198,8,0
89,725,6,2
89,939,6,0
89,491,8,33
89,71,9,1
89,59,14,4
89,477,9,2
89,434,8,11
89,634,4,4
89,441,3,0
89,763,8,2
89,378,8,4
89,270,5,6
89,638,6,0
89,487,6,11
89,164,5,0
89,118,3,0
89,615,10,0
89,253,11,2
89,245,4,32
89,504,5,42
89,339,13,0
89,488,8,16
89,626,0,6
89,158,2,0
89,205,7,5
89,183,6,0
89,797,4,0
89,771,0,2
89,110,4,3
89,520,3,0
89,79,6,10
89,181,0,8
89,200,2,0
89,649,2,0
89,27,3,1
89,513,3,0
89,162,7,2
89,653,3,4
89,753,6,18
89,248,10,0
89,637,13,2
89,889,6,0
89,193,0,29
89,272,1,0
89,413,0,12
89,453,2,0
89,603,5,2
89,38,4,6
89,387,2,8
89,156,4,0
89,428,4,2
89,172,0,2
89,793,8,0
89,18,2,0
89,117,9,2
89,401,6,0
89,77,0,10
89,222,2,0
89,432,1,24
89,741,0,1
89,374,0,14
89,119,4,0
89,464,3,0
89,784,1,0
89,527,1,2
89,213,3,0
89,97,1,0
89,120,2,0
90,193,1,17
90,836,18,40
90,272,5,4
90,466,2,0
90,504,18,1
90,261,2,0
90,79,9,0
90,866,15,37
90,706,5,8
90,637,15,1
90,582,16,0
90,496,9,12
90,691,18,1
90,232,22,3
90,205,9,3
90,162,9,17
90,158,1,0
90,246,23,67
90,674,13,43
90,886,19,61
90,797,26,19
90,854,17,0
90,59,14,7
90,71,15,0
90,489,22,0
90,491,18,11
90,702,27,32
90,165,4,20
90,502,14,3
90,487,12,10
90,464,4,1
90,183,3,2
90,656,17,12
90,245,4,37
90,366,3,60
90,793,4,0
90,638,6,0
90,222,4,0
90,117,9,17
90,453,6,0
90,533,5,4
90,653,6,2
90,401,5,0
90,753,4,0
90,248,7,0
90,374,6,14
90,744,4,0
90,198,9,4
90,122,7,5
90,603,10,8
90,213,19,0
90,378,5,16
90,38,6,2
90,809,14,10
90,525,14,0
90,461,14,12
90,420,16,0
90,893,16,0
90,250,18,0
90,270,12,13
90,119,21,2
90,477,5,0
90,434,9,2
90,880,4,9
90,253,13,0
90,267,13,24
90,531,6,0
90,867,13,2
90,164,6,4
90,634,6,2
90,18,4,0
90,959,17,1
90,77,0,10
90,921,12,0
90,110,0,6
90,615,8,1
90,725,10,7
90,339,6,6
90,488,8,2
90,20,0,28
90,447,12,0
90,520,1,1
90,210,1,0
90,432,0,12
90,660,11,10
90,889,11,6
90,771,6,2
90,428,2,1
90,387,3,0
90,923,10,55
90,939,52,0
90,460,0,70
90,424,6,0
90,159,4,1
90,465,2,0
90,751,2,0
90,513,4,0
90,413,0,12
90,478,4,0
90,343,4,0
90,677,4,0
90,14,2,0
90,908,6,26
90,118,2,0
90,544,7,0
90,909,2,3
90,120,3,0
90,15,12,2
90,574,0,8
90,763,2,12
90,72,0,28
90,628,2,32
90,859,2,0
90,99,4,0
90,160,4,0
90,720,2,0
90,172,2,0
90,626,1,0
90,435,0,4
90,527,3,2
90,295,2,0
90,97,3,0
90,62,2,0
90,642,2,0
90,156,2,0
90,63,4,0
90,486,2,2
90,510,2,0
90,141,0,4
90,39,4,0
90,74,1,0
91,59,6,3
91,489,14,9
91,886,31,32
91,118,1,1
91,378,5,13
91,38,12,2
91,162,10,1
91,246,28,77
91,253,6,17
91,267,8,4
91,533,13,6
91,184,6,6
91,513,10,2
91,117,8,16
91,232,41,25
91,20,2,32
91,893,24,0
91,420,24,0
91,461,28,0
91,525,26,2
91,460,4,154
91,424,17,0
91,447,20,0
91,465,8,0
91,836,25,13
91,79,6,2
91,159,13,0
91,809,22,0
91,250,26,13
91,193,0,17
91,158,3,0
91,205,3,2
91,504,5,13
91,706,13,28
91,496,12,25
91,466,2,1
91,866,18,16
91,582,25,3
91,691,9,0
91,637,36,4
91,272,1,0
91,261,13,0
91,674,5,9
91,797,12,15
91,854,13,0
91,702,11,20
91,491,8,2
91,71,8,0
91,959,15,2
91,720,9,2
91,660,27,5
91,867,12,28
91,487,9,5
91,245,6,1
91,147,4,2
91,889,22,0
91,110,4,6
91,615,12,2
91,477,6,1
91,434,10,11
91,120,4,30
91,339,7,0
91,222,2,4
91,401,6,0
91,248,4,0
91,626,2,0
91,488,13,0
91,880,7,3
91,874,0,1
91,387,2,4
91,428,4,0
91,156,4,0
91,122,9,8
91,908,11,17
91,656,13,0
91,574,0,16
91,15,20,6
91,270,5,11
91,435,1,8
91,366,1,30
91,453,5,0
91,653,6,0
91,638,6,4
91,753,2,4
91,793,4,0
91,198,3,0
91,744,2,0
91,374,3,20
91,771,2,14
91,160,9,0
91,343,8,0
91,14,2,0
91,677,7,0
91,478,7,0
91,603,15,6
91,213,8,0
91,119,4,0
91,527,1,7
91,502,8,0
91,725,6,6
91,164,7,0
91,183,5,0
91,441,2,18
91,634,7,34
91,520,5,2
91,751,14,0
91,39,0,1
91,72,0,75
91,921,11,0
91,859,5,0
91,99,11,0
91,628,5,32
91,413,0,12
91,165,0,16
91,923,6,6
91,210,1,2
91,464,1,1
91,18,1,0
91,510,0,2
91,63,2,4
91,486,4,0
91,236,0,9
91,252,3,0
91,97,6,0
91,77,2,6
91,894,0,2
91,650,4,0
91,242,0,40
91,845,1,0
91,763,4,2
91,642,2,0
91,62,2,0
91,909,2,0
92,496,14,18
92,232,48,20
92,275,0,10
92,290,6,0
92,14,6,0
92,520,8,3
92,119,10,0
92,634,17,6
92,246,34,130
92,908,2,46
92,71,13,0
92,489,26,0
92,74,1,0
92,959,21,0
92,886,25,26
92,725,5,8
92,702,20,3
92,117,15,30
92,181,0,6
92,649,2,0
92,513,4,2
92,200,2,0
92,628,0,64
92,656,6,4
92,434,14,3
92,387,4,0
92,909,4,0
92,428,4,0
92,486,6,2
92,63,4,4
92,156,4,0
92,642,4,0
92,62,4,0
92,164,17,3
92,79,8,20
92,889,32,0
92,97,6,0
92,582,32,7
92,637,28,1
92,691,22,1
92,866,30,20
92,339,16,0
92,706,12,9
92,272,4,0
92,836,32,42
92,763,7,2
92,923,6,89
92,504,35,1
92,366,2,60
92,753,6,6
92,533,26,1
92,453,7,0
92,744,4,4
92,374,9,0
92,198,20,0
92,653,4,0
92,401,18,0
92,248,16,0
92,793,4,0
92,222,4,2
92,638,8,0
92,159,4,2
92,424,4,0
92,432,0,142
92,660,24,8
92,464,12,0
92,253,17,16
92,488,19,2
92,487,18,9
92,162,10,0
92,477,5,1
92,165,5,14
92,502,12,5
92,491,8,3
92,603,10,0
92,267,10,7
92,245,11,63
92,270,9,4
92,205,6,0
92,59,10,8
92,939,77,0
92,615,6,6
92,110,4,4
92,574,0,12
92,15,16,2
92,378,6,18
92,120,8,18
92,261,22,0
92,674,9,1
92,854,15,0
92,797,5,44
92,250,13,17
92,510,3,0
92,99,2,2
92,771,4,2
92,38,13,0
92,751,12,0
92,158,4,1
92,193,2,20
92,210,3,0
92,160,2,10
92,867,19,10
92,172,4,4
92,77,0,4
92,921,4,0
92,809,12,0
92,420,12,0
92,650,2,0
92,106,2,0
92,544,0,87
92,122,11,2
92,39,8,4
92,413,0,12
92,343,3,0
92,525,12,9
92,131,4,0
92,183,8,1
92,880,6,7
92,441,4,18
92,720,2,0
92,141,2,8
92,531,2,0
92,527,4,0
92,893,12,0
92,18,0,2
92,236,1,0
92,118,1,2
92,213,7,0
92,20,1,36
92,461,12,0
92,460,0,38
92,447,6,0
92,478,2,0
92,677,2,0
92,134,2,0
92,859,1,0
92,465,2,0
93,520,2,2
93,634,15,7
93,117,13,52
93,374,6,8
93,267,13,11
93,213,6,0
93,165,3,19
93,615,13,2
93,886,29,78
93,908,2,25
93,343,3,1
93,677,2,0
93,491,6,10
93,14,8,0
93,854,9,0
93,71,8,0
93,489,23,14
93,797,11,19
93,478,2,0
93,702,18,15
93,59,10,1
93,656,4,0
93,674,12,0
93,959,19,0
93,496,31,94
93,232,38,33
93,706,21,0
93,261,22,0
93,205,10,0
93,79,9,2
93,582,22,0
93,158,4,20
93,771,8,6
93,660,31,25
93,434,12,13
93,477,8,1
93,544,0,48
93,866,28,0
93,162,10,2
93,246,15,62
93,637,26,0
93,751,7,0
93,836,35,28
93,691,15,4
93,488,24,0
93,339,14,10
93,889,38,18
93,378,0,4
93,38,4,0
93,432,0,142
93,198,15,0
93,253,21,13
93,533,19,2
93,248,15,0
93,401,13,0
93,464,13,3
93,487,23,6
93,119,10,0
93,638,5,0
93,504,19,0
93,502,16,4
93,626,0,7
93,164,5,1
93,184,3,1
93,513,4,1
93,110,4,4
93,753,5,8
93,923,6,41
93,193,0,2
93,460,0,34
93,809,2,0
93,250,4,0
93,424,4,0
93,461,6,0
93,893,4,0
93,525,4,0
93,447,4,0
93,420,4,0
93,159,2,2
93,867,10,8
93,160,8,10
93,245,5,0
93,435,11,6
93,725,9,0
93,270,13,15
93,603,13,0
93,252,1,0
93,763,9,0
