timestamp,i,j,duration
392520,366,525,20
392520,34,615,20
392520,172,743,20
392520,845,908,20
392520,210,694,20
392540,156,205,20
392540,272,845,20
392540,694,859,20
392540,366,525,20
392540,165,498,20
392540,210,603,20
392540,172,743,20
392540,156,642,20
392540,198,267,20
392540,845,908,20
392540,210,694,20
392560,156,205,20
392560,797,845,20
392560,435,478,20
392560,267,366,20
392560,183,642,20
392560,366,525,20
392560,198,525,20
392560,210,428,20
392560,210,603,20
392560,198,366,20
392560,183,615,20
392560,845,908,20
392580,156,205,20
392580,183,642,20
392580,435,478,20
392580,275,908,20
392580,797,845,20
392580,366,525,20
392580,165,498,20
392580,210,603,20
392580,183,615,20
392580,845,908,20
392580,210,694,20
392600,156,205,20
392600,183,642,20
392600,275,908,20
392600,158,447,20
392600,248,285,20
392600,603,859,20
392600,366,525,20
392600,198,525,20
392600,210,428,20
392600,210,603,20
392600,172,743,20
392600,428,694,20
392600,845,908,20
392600,210,694,20
392620,156,205,20
392620,183,642,20
392620,275,908,20
392620,797,845,20
392620,210,694,20
392620,366,525,20
392620,198,525,20
392620,210,428,20
392620,165,498,20
392620,275,845,20
392620,172,743,20
392620,156,642,20
392620,428,694,20
392620,845,908,20
392620,603,694,20
392640,156,205,20
392640,158,447,20
392640,34,959,20
392640,198,525,20
392640,366,525,20
392640,34,615,20
392640,210,603,20
392640,275,845,20
392640,198,366,20
392640,156,642,20
392640,603,694,20
392640,428,603,20
392640,210,694,20
392660,156,205,20
392660,183,642,20
392660,574,615,20
392660,275,908,20
392660,158,447,20
392660,162,261,20
392660,366,525,20
392660,198,525,20
392660,172,743,20
392660,603,694,20
392660,210,694,20
392680,156,205,20
392680,183,642,20
392680,272,797,20
392680,366,525,20
392680,198,525,20
392680,210,428,20
392680,165,498,20
392680,275,845,20
392680,172,743,20
392680,156,642,20
392680,210,694,20
392700,156,205,20
392700,435,478,20
392700,275,908,20
392700,272,797,20
392700,162,261,20
392700,210,428,20
392700,275,845,20
392700,172,743,20
392700,156,642,20
392700,210,694,20
392720,156,205,20
392720,183,642,20
392720,797,845,20
392720,34,959,20
392720,198,525,20
392720,366,525,20
392720,34,615,20
392720,34,250,20
392720,275,845,20
392720,172,743,20
392720,198,366,20
392720,156,642,20
392720,183,615,20
392720,267,525,20
392720,267,366,20
392720,210,694,20
392740,156,205,20
392740,797,845,20
392740,183,642,20
392740,34,959,20
392740,34,615,20
392740,34,250,20
392740,275,845,20
392740,156,642,20
392740,183,615,20
392760,156,205,20
392760,797,845,20
392760,366,525,20
392760,34,959,20
392760,413,603,20
392760,165,498,20
392760,34,615,20
392760,97,118,20
392760,34,250,20
392760,275,845,20
392760,172,743,20
392760,198,366,20
392760,156,642,20
392760,160,884,20
392760,267,525,20
392760,267,366,20
392780,156,205,20
392780,183,642,20
392780,424,1485,20
392780,272,845,20
392780,275,908,20
392780,267,366,20
392780,34,959,20
392780,366,525,20
392780,34,615,20
392780,34,250,20
392780,275,845,20
392780,156,642,20
392780,183,615,20
392780,267,525,20
392780,845,908,20
392780,198,267,20
392800,156,205,20
392800,797,845,20
392800,275,908,20
392800,158,447,20
392800,34,959,20
392800,34,615,20
392800,34,250,20
392800,275,845,20
392800,156,642,20
392800,160,884,20
392800,183,615,20
392820,156,205,20
392820,797,845,20
392820,275,908,20
392820,158,447,20
392820,34,959,20
392820,106,245,20
392820,198,525,20
392820,34,250,20
392820,275,845,20
392820,172,743,20
392820,156,642,20
392820,160,884,20
392840,156,205,20
392840,797,845,20
392840,706,923,20
392840,183,642,20
392840,34,959,20
392840,210,428,20
392840,366,525,20
392840,198,525,20
392840,97,118,20
392840,34,250,20
392840,275,845,20
392840,172,743,20
392840,198,366,20
392840,156,642,20
392840,160,884,20
392840,183,615,20
392840,267,366,20
392840,603,694,20
392860,156,205,20
392860,272,845,20
392860,272,797,20
392860,210,428,20
392860,275,845,20
392860,172,743,20
392860,198,366,20
392860,156,642,20
392860,160,884,20
392860,267,366,20
392860,603,694,20
392880,424,1485,20
392880,183,642,20
392880,435,478,20
392880,158,447,20
392880,285,836,20
392880,210,428,20
392880,366,525,20
392880,97,118,20
392880,275,1485,20
392880,275,845,20
392880,172,743,20
392880,285,435,20
392880,156,642,20
392880,160,884,20
392880,183,615,20
392880,267,366,20
392880,615,959,20
392900,156,205,20
392900,424,1485,20
392900,435,478,20
392900,272,845,20
392900,198,525,20
392900,34,183,20
392900,366,525,20
392900,34,615,20
392900,210,428,20
392900,34,250,20
392900,275,845,20
392900,172,743,20
392900,156,642,20
392900,160,884,20
392900,183,615,20
392900,267,366,20
392920,156,205,20
392920,424,1485,20
392920,435,478,20
392920,158,447,20
392920,603,859,20
392920,366,525,20
392920,198,525,20
392920,210,428,20
392920,172,743,20
392920,198,366,20
392920,156,642,20
392920,267,366,20
392920,615,959,20
392940,156,205,20
392940,424,1485,20
392940,435,478,20
392940,158,447,20
392940,706,923,20
392940,366,525,20
392940,198,525,20
392940,210,428,20
392940,172,743,20
392940,198,366,20
392940,156,642,20
392940,275,1485,20
392940,183,615,20
392940,272,275,20
392960,156,205,20
392960,183,642,20
392960,424,1485,20
392960,34,183,20
392960,158,447,20
392960,34,959,20
392960,378,1492,20
392960,248,285,20
392960,272,908,20
392960,210,859,20
392960,250,959,20
392960,366,525,20
392960,34,615,20
392960,210,428,20
392960,172,743,20
392960,198,366,20
392960,156,642,20
392960,275,1485,20
392960,275,908,20
392960,198,525,20
392960,272,275,20
392980,156,205,20
392980,183,642,20
392980,435,478,20
392980,275,908,20
392980,158,447,20
392980,120,211,20
392980,248,285,20
392980,272,908,20
392980,210,859,20
392980,366,525,20
392980,198,525,20
392980,210,428,20
392980,424,1485,20
392980,275,845,20
392980,172,743,20
392980,198,366,20
392980,156,642,20
392980,183,615,20
392980,428,859,20
393000,424,1485,20
393000,183,642,20
393000,435,478,20
393000,275,908,20
393000,272,797,20
393000,158,447,20
393000,210,859,20
393000,366,525,20
393000,198,525,20
393000,210,428,20
393000,172,743,20
393000,198,366,20
393000,275,1485,20
393000,428,859,20
393000,272,275,20
393020,424,1485,20
393020,272,845,20
393020,275,908,20
393020,158,447,20
393020,34,959,20
393020,615,959,20
393020,210,859,20
393020,366,525,20
393020,210,428,20
393020,275,1485,20
393020,428,859,20
393020,272,275,20
393040,424,1485,20
393040,366,525,20
393040,275,908,20
393040,158,447,20
393040,285,836,20
393040,34,959,20
393040,248,285,20
393040,210,859,20
393040,250,959,20
393040,165,498,20
393040,198,525,20
393040,210,428,20
393040,34,250,20
393040,275,845,20
393040,118,615,20
393040,275,1485,20
393040,428,859,20
393040,603,694,20
393060,424,1485,20
393060,435,478,20
393060,285,836,20
393060,34,959,20
393060,72,211,20
393060,248,285,20
393060,210,859,20
393060,250,959,20
393060,210,428,20
393060,34,250,20
393060,184,486,20
393060,275,1485,20
393060,267,366,20
393080,285,435,20
393080,435,478,20
393080,706,923,20
393080,158,447,20
393080,34,959,20
393080,248,285,20
393080,250,959,20
393080,34,250,20
393080,275,845,20
393080,172,743,20
393080,120,211,20
393080,845,908,20
393080,272,275,20
393080,72,120,20
393080,603,694,20
393100,424,1485,20
393100,275,908,20
393100,706,923,20
393100,210,859,20
393100,275,1485,20
393100,845,908,20
393100,272,275,20
393100,603,694,20
393100,886,1492,20
393100,248,285,20
393100,603,859,20
393100,34,250,20
393100,267,525,20
393100,378,886,20
393100,158,447,20
393100,72,211,20
393100,250,959,20
393100,172,743,20
393100,34,959,20
393100,272,908,20
393100,120,211,20
393100,378,1492,20
393120,424,1485,20
393120,272,845,20
393120,886,1492,20
393120,248,285,20
393120,210,859,20
393120,250,959,20
393120,97,118,20
393120,34,250,20
393120,275,845,20
393120,172,743,20
393120,275,1485,20
393120,120,211,20
393120,845,908,20
393120,378,1492,20
393120,72,120,20
393140,424,1485,20
393140,706,923,20
393140,158,447,20
393140,210,859,20
393140,248,285,20
393140,603,859,20
393140,250,959,20
393140,34,250,20
393140,172,743,20
393140,275,1485,20
393140,845,908,20
393160,424,1485,20
393160,198,889,20
393160,158,447,20
393160,34,959,20
393160,248,285,20
393160,275,424,20
393160,210,859,20
393160,250,959,20
393160,210,428,20
393160,165,498,20
393160,172,743,20
393160,198,366,20
393160,275,1485,20
393160,267,366,20
393160,428,603,20
393180,267,366,20
393180,158,447,20
393180,248,285,20
393180,250,959,20
393180,210,428,20
393180,165,498,20
393180,120,211,20
393180,275,1485,20
393180,845,908,20
393200,210,428,20
393200,272,845,20
393200,275,908,20
393200,272,797,20
393200,706,923,20
393200,603,859,20
393200,250,959,20
393200,366,525,20
393200,198,525,20
393200,158,447,20
393200,34,250,20
393200,172,743,20
393200,198,366,20
393200,198,889,20
393200,275,1485,20
393200,285,478,20
393200,525,889,20
393220,525,889,20
393220,366,525,20
393220,272,845,20
393220,198,889,20
393220,158,447,20
393220,248,285,20
393220,210,859,20
393220,250,959,20
393220,165,498,20
393220,198,525,20
393220,210,428,20
393220,34,250,20
393220,172,743,20
393220,198,366,20
393220,428,859,20
393220,378,1492,20
393220,488,882,20
393240,428,859,20
393240,275,908,20
393240,158,447,20
393240,248,285,20
393240,210,859,20
393240,250,959,20
393240,165,498,20
393240,210,428,20
393240,34,250,20
393240,172,743,20
393240,198,366,20
393240,649,779,20
393240,275,1485,20
393240,198,889,20
393240,845,908,20
393240,378,1492,20
393240,488,882,20
393260,424,1485,20
393260,275,908,20
393260,366,525,20
393260,488,882,20
393260,275,1485,20
393260,428,859,20
393260,845,908,20
393260,886,1492,20
393260,248,285,20
393260,210,859,20
393260,34,250,20
393260,285,871,20
393260,198,366,20
393260,603,649,20
393260,158,447,20
393260,250,959,20
393260,435,954,20
393260,210,428,20
393260,172,743,20
393260,34,959,20
393260,198,525,20
393260,267,366,20
393280,797,845,20
393280,272,845,20
393280,275,908,20
393280,158,447,20
393280,34,959,20
393280,797,908,20
393280,210,859,20
393280,250,959,20
393280,165,498,20
393280,435,954,20
393280,210,428,20
393280,486,527,20
393280,34,250,20
393280,275,845,20
393280,488,882,20
393280,198,366,20
393280,267,366,20
393280,285,954,20
393280,428,859,20
393300,428,859,20
393300,797,845,20
393300,272,845,20
393300,275,908,20
393300,158,447,20
393300,706,923,20
393300,34,959,20
393300,797,908,20
393300,210,428,20
393300,250,959,20
393300,165,498,20
393300,97,118,20
393300,486,527,20
393300,34,250,20
393300,210,603,20
393300,275,845,20
393300,172,743,20
393300,210,859,20
393300,845,908,20
393320,424,1485,20
393320,797,845,20
393320,158,447,20
393320,34,959,20
393320,210,859,20
393320,435,954,20
393320,366,525,20
393320,198,525,20
393320,97,118,20
393320,486,527,20
393320,172,743,20
393320,285,435,20
393320,275,1485,20
393340,424,1485,20
393340,797,845,20
393340,435,478,20
393340,158,447,20
393340,797,908,20
393340,172,510,20
393340,210,859,20
393340,435,954,20
393340,366,525,20
393340,198,525,20
393340,486,527,20
393340,172,743,20
393340,378,527,20
393360,424,1485,20
393360,267,366,20
393360,158,447,20
393360,886,1492,20
393360,172,510,20
393360,210,859,20
393360,366,525,20
393360,198,525,20
393360,486,527,20
393360,172,743,20
393360,267,525,20
393360,428,859,20
393360,378,1492,20
393360,378,886,20
393380,424,1485,20
393380,797,845,20
393380,97,220,20
393380,275,908,20
393380,272,797,20
393380,158,447,20
393380,272,908,20
393380,366,525,20
393380,210,428,20
393380,165,498,20
393380,488,882,20
393380,275,1485,20
393380,267,525,20
393380,267,366,20
393380,378,1492,20
393380,378,886,20
393400,424,1485,20
393400,97,220,20
393400,248,285,20
393400,366,525,20
393400,210,428,20
393400,275,845,20
393400,488,882,20
393400,198,366,20
393400,275,1485,20
393400,845,908,20
393420,424,1485,20
393420,527,1492,20
393420,366,525,20
393420,198,525,20
393420,210,428,20
393420,486,527,20
393420,275,845,20
393420,488,882,20
393420,198,366,20
393420,275,1485,20
393420,275,797,20
393420,428,859,20
393420,172,743,20
393440,424,1485,20
393440,210,859,20
393440,366,525,20
393440,210,428,20
393440,486,527,20
393440,172,743,20
393440,198,366,20
393440,275,1485,20
393440,428,859,20
393440,488,882,20
393460,424,1485,20
393460,797,845,20
393460,845,908,20
393460,706,923,20
393460,158,447,20
393460,210,859,20
393460,366,525,20
393460,486,527,20
393460,198,366,20
393460,428,859,20
393460,660,882,20
393480,424,1485,20
393480,797,845,20
393480,272,845,20
393480,275,908,20
393480,272,797,20
393480,158,447,20
393480,210,859,20
393480,366,525,20
393480,210,603,20
393480,488,882,20
393480,198,366,20
393500,424,1485,20
393500,845,908,20
393500,158,447,20
393500,172,510,20
393500,366,525,20
393500,461,859,20
393500,275,1485,20
393500,428,859,20
393500,660,882,20
393500,172,486,20
393520,424,1485,20
393520,366,525,20
393520,198,525,20
393520,210,603,20
393520,275,845,20
393520,488,882,20
393520,275,1485,20
393520,172,486,20
393520,172,743,20
393540,424,1485,20
393540,172,510,20
393540,366,525,20
393540,198,525,20
393540,210,603,20
393540,488,882,20
393540,198,366,20
393540,413,743,20
393540,172,486,20
393560,424,1485,20
393560,172,510,20
393560,366,525,20
393560,198,525,20
393560,210,603,20
393560,172,743,20
393560,198,366,20
393560,267,366,20
393580,424,1485,20
393580,510,743,20
393580,378,882,20
393580,366,525,20
393580,461,656,20
393580,210,603,20
393580,488,882,20
393580,198,366,20
393580,428,859,20
393600,424,1485,20
393600,510,743,20
393600,428,859,20
393600,428,603,20
393600,248,285,20
393600,603,859,20
393600,435,954,20
393600,366,525,20
393600,210,603,20
393600,172,743,20
393600,172,486,20
393600,378,886,20
393600,378,1492,20
393600,488,882,20
393620,424,1485,20
393620,172,486,20
393620,248,285,20
393620,435,954,20
393620,366,525,20
393620,784,939,20
393620,468,939,20
393620,488,882,20
393620,428,859,20
393620,378,1492,20
393620,172,743,20
393640,424,1485,20
393640,248,435,20
393640,172,486,20
393640,248,285,20
393640,198,525,20
393640,246,248,20
393640,366,525,20
393640,435,954,20
393640,172,743,20
393640,198,366,20
393640,413,743,20
393640,275,1485,20
393640,285,478,20
393640,428,859,20
393640,378,1492,20
393640,486,893,20
393640,488,882,20
393660,424,1485,20
393660,468,784,20
393660,219,468,20
393660,275,424,20
393660,435,954,20
393660,219,939,20
393660,468,939,20
393660,488,882,20
393660,275,1485,20
393660,428,859,20
393660,172,486,20
393660,486,893,20
393660,172,743,20
393680,424,1485,20
393680,172,510,20
393680,172,486,20
393680,219,468,20
393680,275,424,20
393680,603,859,20
393680,435,954,20
393680,366,525,20
393680,198,525,20
393680,656,1492,20
393680,172,743,20
393680,198,366,20
393680,413,743,20
393680,275,1485,20
393680,428,859,20
393680,428,603,20
393680,488,882,20
393700,172,743,20
393700,428,603,20
393700,172,510,20
393700,603,859,20
393700,366,525,20
393700,198,525,20
393700,38,939,20
393700,488,882,20
393700,198,366,20
393700,424,882,20
393700,428,859,20
393700,378,1492,20
393700,172,527,20
393720,72,1485,20
393720,172,486,20
393720,198,525,20
393720,603,859,20
393720,784,939,20
393720,366,525,20
393720,435,954,20
393720,172,527,20
393720,172,743,20
393720,198,366,20
393720,428,859,20
393720,428,603,20
393720,488,882,20
393740,428,859,20
393740,198,889,20
393740,603,859,20
393740,172,486,20
393740,219,468,20
393740,275,424,20
393740,219,784,20
393740,366,525,20
393740,198,525,20
393740,165,498,20
393740,172,743,20
393740,198,366,20
393740,413,743,20
393740,378,886,20
393740,428,603,20
393740,488,882,20
393760,198,366,20
393760,38,468,20
393760,603,859,20
393760,366,525,20
393760,198,525,20
393760,210,428,20
393760,172,743,20
393760,378,886,20
393760,172,486,20
393760,428,859,20
393760,428,603,20
393760,488,882,20
393780,366,882,20
393780,603,859,20
393780,366,525,20
393780,198,525,20
393780,468,939,20
393780,172,893,20
393780,172,743,20
393780,106,245,20
393780,198,267,20
393780,378,886,20
393780,267,525,20
393780,488,882,20
393800,210,428,20
393800,428,859,20
393800,882,1485,20
393800,172,486,20
393800,603,859,20
393800,198,525,20
393800,468,939,20
393800,172,893,20
393800,38,939,20
393800,210,603,20
393800,172,743,20
393800,413,743,20
393800,378,886,20
393800,428,603,20
393800,486,893,20
393800,488,882,20
393820,882,1485,20
393820,275,424,20
393820,603,859,20
393820,198,525,20
393820,172,893,20
393820,210,603,20
393820,488,882,20
393820,378,886,20
393820,172,486,20
393820,486,893,20
393820,172,743,20
393840,882,1485,20
393840,603,859,20
393840,198,525,20
393840,172,893,20
393840,172,743,20
393840,267,525,20
393840,378,886,20
393840,172,486,20
393840,486,893,20
393840,488,882,20
393860,525,882,20
393860,882,1485,20
393860,38,468,20
393860,366,525,20
393860,118,1204,20
393860,172,893,20
393860,172,743,20
393860,198,366,20
393860,378,886,20
393860,172,486,20
393860,488,882,20
393880,39,939,20
393880,882,1485,20
393880,248,285,20
393880,210,859,20
393880,118,1204,20
393880,468,939,20
393880,172,893,20
393880,210,603,20
393880,488,882,20
393880,198,267,20
393880,267,366,20
393880,172,486,20
393880,172,743,20
393900,285,435,20
393900,510,743,20
393900,435,478,20
393900,267,366,20
393900,882,1485,20
393900,248,285,20
393900,39,468,20
393900,118,1204,20
393900,468,939,20
393900,165,498,20
393900,39,939,20
393900,525,1485,20
393900,488,882,20
393900,198,366,20
393900,198,267,20
393900,428,859,20
393900,486,893,20
393900,172,743,20
393920,510,743,20
393920,525,882,20
393920,882,1485,20
393920,322,525,20
393920,285,836,20
393920,248,285,20
393920,198,267,20
393920,39,468,20
393920,118,1204,20
393920,468,939,20
393920,172,893,20
393920,165,498,20
393920,210,603,20
393920,488,882,20
393920,198,366,20
393920,267,366,20
393920,267,525,20
393920,428,859,20
393920,172,486,20
393920,486,893,20
393920,172,743,20
393940,428,694,20
393940,510,743,20
393940,882,1485,20
393940,248,285,20
393940,172,510,20
393940,39,468,20
393940,210,603,20
393940,488,882,20
393940,751,939,20
393940,486,893,20
393940,172,486,20
393960,428,694,20
393960,882,1485,20
393960,424,743,20
393960,219,468,20
393960,248,285,20
393960,378,886,20
393960,165,498,20
393960,210,603,20
393960,172,743,20
393960,172,486,20
393960,38,468,20
393960,38,219,20
393960,378,1492,20
393960,488,882,20
393980,172,743,20
393980,882,1485,20
393980,172,486,20
393980,248,285,20
393980,210,603,20
393980,488,882,20
393980,38,219,20
393980,378,1492,20
393980,378,886,20
394000,428,694,20
394000,882,1485,20
394000,248,285,20
394000,162,261,20
394000,200,488,20
394000,322,420,20
394000,172,743,20
394000,172,486,20
394000,488,882,20
394020,809,939,20
394020,882,1485,20
394020,248,285,20
394020,162,261,20
394020,200,488,20
394020,366,525,20
394020,488,882,20
394020,267,366,20
394020,38,219,20
394040,38,219,20
394040,882,1485,20
394040,248,285,20
394040,172,510,20
394040,200,488,20
394040,656,1492,20
394040,488,882,20
394040,428,859,20
394040,378,886,20
394060,882,1485,20
394060,43,866,20
394060,162,261,20
394060,603,859,20
394060,200,488,20
394060,702,939,20
394060,468,939,20
394060,39,939,20
394060,172,743,20
394080,39,939,20
394080,882,1485,20
394080,43,866,20
394080,172,510,20
394080,200,488,20
394080,198,525,20
394080,656,1492,20
394080,172,743,20
394080,198,267,20
394100,882,1485,20
394100,43,866,20
394100,172,510,20
394100,378,886,20
394100,200,488,20
394100,702,939,20
394100,39,939,20
394100,172,743,20
394100,38,219,20
394100,488,882,20
394120,248,478,20
394120,784,809,20
394120,435,478,20
394120,656,1492,20
394120,488,882,20
394120,366,445,20
394120,43,866,20
394120,172,510,20
394120,200,488,20
394120,366,525,20
394120,39,939,20
394120,172,743,20
394120,413,743,20
394120,882,1485,20
394120,248,285,20
394120,378,886,20
394140,261,1067,20
394140,435,478,20
394140,656,1492,20
394140,366,445,20
394140,248,435,20
394140,156,447,20
394140,447,498,20
394140,200,488,20
394140,366,525,20
394140,172,510,20
394140,39,939,20
394140,172,743,20
394140,198,366,20
394140,413,743,20
394140,378,886,20
394140,378,1492,20
394140,198,525,20
394140,488,882,20
394160,784,809,20
394160,435,478,20
394160,366,445,20
394160,510,743,20
394160,156,447,20
394160,428,603,20
394160,172,510,20
394160,200,488,20
394160,366,525,20
394160,198,525,20
394160,39,939,20
394160,198,267,20
394160,378,1492,20
394160,322,486,20
394160,378,886,20
394180,784,809,20
394180,172,743,20
394180,882,1485,20
394180,510,743,20
394180,156,447,20
394180,172,510,20
394180,200,488,20
394180,366,525,20
394180,198,525,20
394180,468,939,20
394180,165,498,20
394180,488,882,20
394180,435,478,20
394180,322,486,20
394180,378,886,20
394200,882,1485,20
394200,72,882,20
394200,200,488,20
394200,198,525,20
394200,468,939,20
394200,39,939,20
394200,488,882,20
394200,445,525,20
394200,322,486,20
394200,603,694,20
394220,784,809,20
394220,488,882,20
394220,158,642,20
394220,248,285,20
394220,200,488,20
394220,366,525,20
394220,198,525,20
394220,39,939,20
394220,172,743,20
394220,198,366,20
394220,882,1485,20
394220,322,486,20
394220,378,886,20
394240,784,809,20
394240,435,478,20
394240,882,1485,20
394240,248,285,20
394240,200,488,20
394240,198,525,20
394240,39,939,20
394240,172,743,20
394240,322,486,20
394240,378,886,20
394240,488,882,20
394260,435,478,20
394260,882,1485,20
394260,366,445,20
394260,43,866,20
394260,468,939,20
394260,210,603,20
394260,172,743,20
394260,322,486,20
394260,248,285,20
394260,488,882,20
394280,784,809,20
394280,435,478,20
394280,882,1485,20
394280,43,866,20
394280,510,743,20
394280,702,939,20
394280,39,939,20
394280,488,882,20
394280,322,486,20
394280,198,525,20
394300,784,809,20
394300,435,478,20
394300,882,1485,20
394300,366,445,20
394300,43,866,20
394300,200,488,20
394300,702,939,20
394300,468,939,20
394300,39,939,20
394300,488,882,20
394300,322,486,20
394300,172,743,20
394320,527,638,20
394320,510,743,20
394320,435,478,20
394320,882,1485,20
394320,200,488,20
394320,97,118,20
394320,39,939,20
394320,172,743,20
394320,488,882,20
394340,527,638,20
394340,510,743,20
394340,435,478,20
394340,211,866,20
394340,172,510,20
394340,694,859,20
394340,200,488,20
394340,43,211,20
394340,39,939,20
394340,172,743,20
394340,322,486,20
394340,378,886,20
394340,488,882,20
394360,527,638,20
394360,435,478,20
394360,882,1485,20
394360,366,445,20
394360,706,923,20
394360,43,866,20
394360,172,510,20
394360,200,488,20
394360,468,939,20
394360,488,882,20
394360,248,285,20
394360,172,743,20
394380,527,638,20
394380,435,478,20
394380,882,1485,20
394380,43,866,20
394380,706,923,20
394380,172,510,20
394380,200,488,20
394380,486,510,20
394380,468,939,20
394380,488,882,20
394380,267,366,20
394380,378,1492,20
394400,435,478,20
394400,882,1485,20
394400,366,445,20
394400,178,642,20
394400,248,285,20
394400,172,510,20
394400,200,488,20
394400,488,882,20
394400,322,510,20
394400,267,366,20
394400,43,866,20
394420,435,478,20
394420,882,1485,20
394420,378,656,20
394420,322,638,20
394420,248,285,20
394420,172,510,20
394420,200,488,20
394420,468,939,20
394420,39,939,20
394420,488,882,20
394420,198,366,20
394420,322,510,20
394420,267,366,20
394420,378,1492,20
394440,435,478,20
394440,172,510,20
394440,882,1485,20
394440,43,866,20
394440,178,642,20
394440,248,285,20
394440,322,638,20
394440,200,488,20
394440,468,939,20
394440,488,882,20
394440,198,366,20
394440,322,510,20
394440,267,366,20
394460,784,809,20
394460,435,478,20
394460,882,1485,20
394460,378,656,20
394460,248,285,20
394460,200,488,20
394460,702,939,20
394460,172,638,20
394460,656,1492,20
394460,488,882,20
394460,198,366,20
394460,267,366,20
394460,172,743,20
394480,435,478,20
394480,882,1485,20
394480,378,656,20
394480,248,285,20
394480,200,488,20
394480,172,743,20
394480,198,366,20
394480,378,886,20
394480,378,1492,20
394480,488,882,20
394500,261,1067,20
394500,172,743,20
394500,882,1485,20
394500,378,656,20
394500,248,285,20
394500,200,488,20
394500,468,939,20
394500,39,939,20
394500,488,882,20
394500,435,478,20
394500,172,486,20
394500,378,1492,20
394500,378,886,20
394520,784,809,20
394520,882,1485,20
394520,378,656,20
394520,261,1067,20
394520,248,285,20
394520,172,510,20
394520,200,488,20
394520,468,939,20
394520,656,1492,20
394520,488,882,20
394520,198,889,20
394520,172,486,20
394520,378,1492,20
394520,172,743,20
394540,784,809,20
394540,435,478,20
394540,882,1485,20
394540,366,445,20
394540,378,656,20
394540,261,1067,20
394540,200,488,20
394540,488,882,20
394540,198,366,20
394560,784,809,20
394560,435,478,20
394560,378,656,20
394560,261,1067,20
394560,248,285,20
394560,200,488,20
394560,702,939,20
394560,488,882,20
394560,198,366,20
394560,267,366,20
394560,378,886,20
394580,285,435,20
394580,784,809,20
394580,435,478,20
394580,527,743,20
394580,43,866,20
394580,378,656,20
394580,261,1067,20
394580,248,285,20
394580,200,488,20
394580,366,445,20
394580,172,527,20
394580,488,882,20
394580,198,366,20
394580,378,886,20
394600,527,638,20
394600,784,809,20
394600,378,656,20
394600,261,1067,20
394600,156,447,20
394600,447,498,20
394600,200,488,20
394600,435,954,20
394600,156,498,20
394600,486,527,20
394600,488,882,20
394600,198,366,20
394600,420,889,20
394600,378,886,20
394620,527,638,20
394620,261,1067,20
394620,219,445,20
394620,39,219,20
394620,378,656,20
394620,694,859,20
394620,200,488,20
394620,198,525,20
394620,468,939,20
394620,488,882,20
394620,267,366,20
394620,378,886,20
394640,527,638,20
394640,261,1067,20
394640,39,219,20
394640,378,656,20
394640,510,743,20
394640,694,859,20
394640,200,488,20
394640,366,525,20
394640,198,525,20
394640,486,527,20
394640,39,939,20
394640,322,527,20
394640,488,882,20
394640,378,886,20
394660,527,638,20
394660,261,1067,20
394660,172,743,20
394660,198,889,20
394660,39,219,20
394660,378,656,20
394660,694,859,20
394660,200,488,20
394660,702,939,20
394660,468,939,20
394660,39,939,20
394660,488,882,20
394660,198,366,20
394660,378,1492,20
394660,378,886,20
394680,527,638,20
394680,784,809,20
394680,525,889,20
394680,39,219,20
394680,378,656,20
394680,694,859,20
394680,219,809,20
394680,198,525,20
394680,468,939,20
394680,486,527,20
394680,39,939,20
394680,488,882,20
394680,198,889,20
394680,267,525,20
394680,378,1492,20
394680,172,743,20
394700,527,638,20
394700,656,1492,20
394700,198,889,20
394700,43,866,20
394700,378,656,20
394700,219,520,20
394700,38,468,20
394700,694,859,20
394700,366,525,20
394700,198,525,20
394700,525,889,20
394700,39,939,20
394700,488,882,20
394700,198,366,20
394720,527,638,20
394720,198,889,20
394720,43,866,20
394720,378,656,20
394720,694,859,20
394720,39,939,20
394720,488,882,20
394720,198,366,20
394720,378,1492,20
394720,172,743,20
394740,527,638,20
394740,784,809,20
394740,198,889,20
394740,43,866,20
394740,378,656,20
394740,694,859,20
394740,366,525,20
394740,702,939,20
394740,525,889,20
394740,39,939,20
394740,488,882,20
394740,198,366,20
394740,39,219,20
394740,219,809,20
394740,39,809,20
394740,198,525,20
394740,378,1492,20
394760,527,638,20
394760,43,866,20
394760,378,656,20
394760,694,859,20
394760,366,525,20
394760,39,219,20
394760,488,882,20
394760,219,809,20
394760,378,1492,20
394780,527,638,20
394780,39,219,20
394780,378,656,20
394780,694,859,20
394780,366,525,20
394780,468,939,20
394780,486,527,20
394780,39,939,20
394780,488,882,20
394780,378,886,20
394800,43,866,20
394800,378,656,20
394800,447,498,20
394800,366,525,20
394800,39,702,20
394800,468,939,20
394800,486,527,20
394800,39,939,20
394800,488,882,20
394800,378,886,20
394820,527,638,20
394820,39,219,20
394820,694,859,20
394820,702,939,20
394820,468,939,20
394820,486,527,20
394820,488,882,20
394820,378,886,20
394840,527,638,20
394840,486,743,20
394840,38,468,20
394840,694,859,20
394840,486,527,20
394840,39,939,20
394840,488,882,20
394860,261,1067,20
394860,198,889,20
394860,468,784,20
394860,248,285,20
394860,366,525,20
394860,39,939,20
394860,488,882,20
394860,198,366,20
394880,527,638,20
394880,784,809,20
394880,198,889,20
394880,468,784,20
394880,248,285,20
394880,366,525,20
394880,97,118,20
394880,39,939,20
394880,488,882,20
394880,198,267,20
394880,267,525,20
394900,527,638,20
394900,784,809,20
394900,366,525,20
