bin_id,node_id,in_degree,out_degree,constraint,effective_size,homophily_ratio,temporal_betweenness,next_betweenness,next_constraint,target_a,target_b
110,460,0,8,0.328739498843413,-0.8,0.6413729080412892,0.1438076690501837,0.4777649448622378,0.2800412463131604,0,0
111,460,2,20,0.2800412463131604,0.0,0.6896806662071266,0.4777649448622378,0.0419774945389211,0.2390539316801285,1,0
112,460,0,18,0.2390539316801285,-1.8,0.7210070945517527,0.0419774945389211,0.3652471126232211,0.6117580313014012,0,1
114,460,4,0,0.6117580313014012,4.0,0.6605626709061505,0.3652471126232211,0.1642772131227803,0.9640652929765956,1,1
115,460,6,0,0.9640652929765956,6.0,0.9337535640553192,0.1642772131227803,0.0950173220284666,0.6495919856034656,0,0
116,460,6,0,0.6495919856034656,6.0,0.6255398504818812,0.0950173220284666,0.4701593710603974,0.5357565108151323,0,0
117,460,1,9,0.5357565108151323,0.0999999999999999,0.6586243806051799,0.4701593710603974,0.2694716107467025,0.8441682200116081,1,1
118,460,1,0,0.8441682200116081,1.0,0.5937904449126576,0.2694716107467025,0.0046653871250929,0.4760660841384719,1,0
119,460,0,11,0.4760660841384719,-1.1,0.8209512837526646,0.0046653871250929,0.1347151123699471,0.7154648707674842,0,1
120,460,1,19,0.7154648707674842,-0.9000000000000001,0.7626205520072769,0.1347151123699471,0.1258370478852833,0.4975532076953339,0,0
121,460,1,0,0.4975532076953339,1.0,0.5478799476306726,0.1258370478852833,0.4408947878607677,0.2298486179394411,0,0
122,460,0,18,0.2298486179394411,-1.8,0.8975013083946323,0.4408947878607677,0.0709348529179488,0.1921697258591971,1,0
123,460,2,0,0.1921697258591971,2.0,0.8759489224133103,0.0709348529179488,0.1399034472121843,0.7412091520403066,0,1
126,460,2,11,0.7412091520403066,0.8999999999999999,0.6361520077695568,0.1399034472121843,0.1263807102041597,0.1303487940759438,0,0
128,460,2,0,0.1303487940759438,2.0,0.730188943185488,0.1263807102041597,0.0497520137859791,0.0480063294583763,0,0
129,460,0,16,0.0480063294583763,-1.6,0.9348203837023938,0.0497520137859791,0.4628915313195983,0.8414628552128411,0,1
130,460,0,20,0.8414628552128411,-2.0,0.568192418022418,0.4628915313195983,0.2443548965814646,0.0040786206279174,1,0
131,460,0,2,0.0040786206279174,-0.2,0.6246777994140256,0.2443548965814646,0.0207665133410939,0.0251131072586028,1,0
132,460,0,27,0.0251131072586028,-2.7,0.7552730537820329,0.0207665133410939,0.3407628517393862,0.6815189760077044,0,1
133,460,0,10,0.6815189760077044,-1.0,0.752147664625903,0.3407628517393862,0.3486029400342093,0.1053274677279459,0,0
134,460,0,15,0.1053274677279459,-1.5,0.5996060323078318,0.3486029400342093,0.0394821147229734,0.2686364273647844,1,0
135,460,0,16,0.2686364273647844,-1.6,0.6994715772880733,0.0394821147229734,0.2283897967493023,0.6524425385795417,0,1
136,460,0,14,0.6524425385795417,-1.4,0.9784502865564176,0.2283897967493023,0.292178424300736,0.990204551520108,0,1
138,460,0,13,0.990204551520108,-1.3,0.9544014558026176,0.292178424300736,0.336585650443421,0.8377141442502226,0,0
140,460,1,15,0.8377141442502226,-0.5,0.6682081988580817,0.336585650443421,0.1264253603382454,0.7310186795232355,1,0
141,460,1,8,0.7310186795232355,0.1999999999999999,0.9799228769894486,0.1264253603382454,0.1780788722496608,0.2081124680990872,0,0
142,460,2,33,0.2081124680990872,-1.3000000000000005,0.821653649783614,0.1780788722496608,0.2637022639041733,0.756981410826552,0,1
143,460,2,74,0.756981410826552,-5.4,0.840745148735272,0.2637022639041733,0.0599316262735871,0.019744677783747,1,0
144,460,0,14,0.019744677783747,-1.4,0.823811169767459,0.0599316262735871,0.4944779703844992,0.9898903418395232,0,1
145,460,0,67,0.9898903418395232,-6.7,0.746456992435257,0.4944779703844992,0.2899435027268382,0.9101496309485144,1,0
146,460,2,16,0.9101496309485144,0.3999999999999999,0.7194558045276872,0.2899435027268382,0.0182175862068265,0.9509990626319542,1,0
147,460,1,30,0.9509990626319542,-2.0,0.7297333973124629,0.0182175862068265,0.2018305148231138,0.8677861532532531,0,0
148,460,2,18,0.8677861532532531,0.1999999999999999,0.6800943844441931,0.2018305148231138,0.4232817221956357,0.6407603220940471,0,0
149,460,1,24,0.6407603220940471,-1.4000000000000004,0.5924540264026296,0.4232817221956357,0.249514676372413,0.6571044312660086,1,0
150,460,1,7,0.6571044312660086,0.2999999999999999,0.8269889145672665,0.249514676372413,0.2333702485439323,0.6419403171078402,0,0
151,460,0,10,0.6419403171078402,-1.0,0.9077482239782322,0.2333702485439323,0.0459625578276882,0.842983991626918,1,1
152,460,0,7,0.842983991626918,-0.7000000000000001,0.5928158869136599,0.0459625578276882,0.3425308993791351,0.5427169223996716,0,0
153,460,0,21,0.5427169223996716,-2.1,0.9782551124545876,0.3425308993791351,0.2934306706319047,0.2518932465209592,0,0
154,460,1,0,0.2518932465209592,1.0,0.5725066115365429,0.2934306706319047,0.2106142029593548,0.0486964027899771,0,0
157,460,1,22,0.0486964027899771,-1.2000000000000002,0.96345461345975,0.2106142029593548,0.1777827864774462,0.4270556690752598,0,1
0,461,2160,3580,0.0024550138989494,1802.0,0.897058270923482,0.0905444529867023,0.3026413105086253,0.0450240352772021,0,0
1,461,280,1340,0.0450240352772021,146.0,0.537255828943241,0.3026413105086253,0.0653366183975905,0.741664800135349,1,1
51,461,4,0,0.741664800135349,4.0,0.9679003159287268,0.0653366183975905,0.1052187803457526,0.6520641725049436,0,0
52,461,2,0,0.6520641725049436,2.0,0.6801443428923353,0.1052187803457526,0.1174689573555017,0.7157109837108259,0,0
53,461,7,0,0.7157109837108259,7.0,0.7333487066717171,0.1174689573555017,0.1236814283763402,0.853045652394764,0,0
54,461,2,0,0.853045652394764,2.0,0.7082207371781535,0.1236814283763402,0.4285183744105181,0.6212277636557306,0,0
55,461,2,0,0.6212277636557306,2.0,0.8434527309133224,0.4285183744105181,0.2911338125555062,0.4615061174561222,1,0
56,461,3,0,0.4615061174561222,3.0,0.9610982782260368,0.2911338125555062,0.4238043755706625,0.23454588904072,0,0
57,461,2,0,0.23454588904072,2.0,0.8820059870299981,0.4238043755706625,0.4602614630098621,0.1310896990417265,0,0
59,461,4,0,0.1310896990417265,4.0,0.7273104538473398,0.4602614630098621,0.4266093310096431,0.3106316113594463,0,0
60,461,6,0,0.3106316113594463,6.0,0.6578961062553701,0.4266093310096431,0.259869646943839,0.728154186124601,1,1
61,461,8,0,0.728154186124601,8.0,0.954773155271271,0.259869646943839,0.4660457880346091,0.8032161594134597,0,0
62,461,3,0,0.8032161594134597,3.0,0.8824335104254356,0.4660457880346091,0.0518354321432177,0.0009123824545481,1,0
63,461,2,0,0.0009123824545481,2.0,0.928478693733283,0.0518354321432177,0.3656874118836121,0.7304511354930411,0,1
65,461,2,0,0.7304511354930411,2.0,0.8333122407761333,0.3656874118836121,0.333321210240262,0.2268700321883826,0,0
67,461,4,0,0.2268700321883826,4.0,0.9227905727636468,0.333321210240262,0.435615738088596,0.9444003131285792,0,1
69,461,4,0,0.9444003131285792,4.0,0.807447612922533,0.435615738088596,0.0380591625187605,0.0109641573958108,1,0
70,461,1,0,0.0109641573958108,1.0,0.5908234401431545,0.0380591625187605,0.0833359119103538,0.8412763209384387,0,1
71,461,12,0,0.8412763209384387,12.0,0.6607909118548974,0.0833359119103538,0.4434931675147736,0.5573889179033894,0,0
72,461,2,0,0.5573889179033894,2.0,0.6594761818188319,0.4434931675147736,0.2494113109383426,0.1622301570836624,1,0
75,461,8,6,0.1622301570836624,7.4,0.8337003978851414,0.2494113109383426,0.3371777784610368,0.6314098654979201,0,1
76,461,17,0,0.6314098654979201,17.0,0.7228749122585827,0.3371777784610368,0.492101231616157,0.6431049711070433,0,0
77,461,24,0,0.6431049711070433,24.0,0.6346060201854844,0.492101231616157,0.4221975796888129,0.530903010647539,0,0
78,461,9,4,0.530903010647539,8.6,0.6313341045953217,0.4221975796888129,0.13585429656024,0.3746310246698457,1,0
79,461,18,6,0.3746310246698457,17.4,0.504278790702249,0.13585429656024,0.4024717861767956,0.3226580303358876,0,0
80,461,22,0,0.3226580303358876,22.0,0.8670539033755342,0.4024717861767956,0.0419406471650101,0.3115260314589281,1,0
81,461,17,0,0.3115260314589281,17.0,0.6876724853557215,0.0419406471650101,0.2443942855000955,0.9488474064412252,0,1
82,461,20,10,0.9488474064412252,19.0,0.6761465521054772,0.2443942855000955,0.0489329286196213,0.3553669603950488,1,0
83,461,14,16,0.3553669603950488,12.4,0.5730819370864133,0.0489329286196213,0.0758992512515691,0.933770463937854,0,1
84,461,9,0,0.933770463937854,9.0,0.7959665359044333,0.0758992512515691,0.1698470360230032,0.4854361819277758,0,0
85,461,8,2,0.4854361819277758,7.8,0.9106217822819564,0.1698470360230032,0.4300206004755424,0.6585986226059373,0,0
86,461,32,0,0.6585986226059373,32.0,0.7370244321310241,0.4300206004755424,0.190116176237091,0.9658752223853636,1,1
87,461,18,0,0.9658752223853636,18.0,0.5090465084656248,0.190116176237091,0.4024039686220272,0.966591254260772,0,0
88,461,18,0,0.966591254260772,18.0,0.9377173359069704,0.4024039686220272,0.2720318915356178,0.789688914497909,1,0
89,461,26,0,0.789688914497909,26.0,0.8891239167555719,0.2720318915356178,0.1925176120283078,0.526956875993528,0,0
90,461,14,12,0.526956875993528,12.8,0.9663164913164904,0.1925176120283078,0.2770587003531628,0.8361187061234344,0,1
91,461,28,0,0.8361187061234344,28.0,0.6346690314062906,0.2770587003531628,0.0523496878910231,0.153298364851798,1,0
92,461,12,0,0.153298364851798,12.0,0.6488457957208683,0.0523496878910231,0.0337082785157938,0.0973337803404742,0,0
93,461,6,0,0.0973337803404742,6.0,0.5223789729447452,0.0337082785157938,0.1471194258589952,0.7013098162407243,0,1
94,461,32,2,0.7013098162407243,31.8,0.9012785559217272,0.1471194258589952,0.0589430979379633,0.0885705324347476,0,0
95,461,24,0,0.0885705324347476,24.0,0.888106434384294,0.0589430979379633,0.3334710211078507,0.5335628289645081,0,1
96,461,16,0,0.5335628289645081,16.0,0.5754148175086016,0.3334710211078507,0.0124751571745937,0.4459103892784686,1,0
97,461,29,26,0.4459103892784686,26.4,0.6226377806698944,0.0124751571745937,0.3385697716200187,0.5431434261262365,0,0
98,461,14,10,0.5431434261262365,13.0,0.9266548376016596,0.3385697716200187,0.2626295408114648,0.2201074981485217,0,0
99,461,39,3,0.2201074981485217,38.7,0.9122332756424468,0.2626295408114648,0.0118432850705011,0.5901529567388798,1,1
100,461,16,4,0.5901529567388798,15.6,0.5488172701805443,0.0118432850705011,0.3127591580124199,0.8832011135871847,0,1
101,461,23,0,0.8832011135871847,23.0,0.8360286146072415,0.3127591580124199,0.4654144769637494,0.1256888320161509,0,0
102,461,6,0,0.1256888320161509,6.0,0.6935669376490825,0.4654144769637494,0.1817935172199252,0.3357931482624091,1,1
103,461,1,0,0.3357931482624091,1.0,0.6256231243895212,0.1817935172199252,0.2253858536827361,0.9929907345948884,0,1
104,461,3,0,0.9929907345948884,3.0,0.5042818853345314,0.2253858536827361,0.1491097940189403,0.2400721277871959,0,0
105,461,10,0,0.2400721277871959,10.0,0.8696630314545186,0.1491097940189403,0.2163681188517244,0.4849569008661265,0,1
106,461,9,0,0.4849569008661265,9.0,0.6937666305899117,0.2163681188517244,0.2877836061245509,0.7743936129482286,0,1
107,461,12,9,0.7743936129482286,11.1,0.7032660499696177,0.2877836061245509,0.0963714766235829,0.0076071186383094,1,0
108,461,17,0,0.0076071186383094,17.0,0.8118038653987129,0.0963714766235829,0.3519459562906215,0.2001720426066991,0,0
109,461,9,2,0.2001720426066991,8.8,0.7768723009538014,0.3519459562906215,0.0831509979370365,0.672919150750817,1,1
110,461,7,2,0.672919150750817,6.8,0.9703720013631416,0.0831509979370365,0.3069635705993189,0.1162306017052443,0,0
111,461,13,10,0.1162306017052443,12.0,0.653213693895003,0.3069635705993189,0.2098033698532825,0.0314853366613198,0,0
112,461,2,0,0.0314853366613198,2.0,0.5991259302924843,0.2098033698532825,0.0579913039547101,0.2389977719298728,1,1
113,461,2,1,0.2389977719298728,1.9,0.501993804355261,0.0579913039547101,0.4796860876968348,0.4799706073156274,0,1
114,461,7,0,0.4799706073156274,7.0,0.5571225890308088,0.4796860876968348,0.4441314024897916,0.6614642365210863,0,0
115,461,11,6,0.6614642365210863,10.4,0.8364667385960944,0.4441314024897916,0.3975410089232173,0.4228469318882012,0,0
116,461,8,4,0.4228469318882012,7.6,0.6727109126932529,0.3975410089232173,0.1644553737068794,0.8848613709339579,1,1
117,461,10,0,0.8848613709339579,10.0,0.8225544128351677,0.1644553737068794,0.210444428846811,0.7440745503372139,0,0
118,461,7,0,0.7440745503372139,7.0,0.5311607135179,0.210444428846811,0.1885565893420663,0.4600885835638658,0,0
119,461,5,0,0.4600885835638658,5.0,0.8674903729803868,0.1885565893420663,0.096816392749261,0.3612888772684099,0,0
120,461,10,1,0.3612888772684099,9.9,0.8306146572315127,0.096816392749261,0.4917794849435675,0.688059345366438,0,1
121,461,4,5,0.688059345366438,3.5,0.7305198242817879,0.4917794849435675,0.4259048884438528,0.3811633439875088,0,0
122,461,8,4,0.3811633439875088,7.6,0.5912990785937099,0.4259048884438528,0.415666686003351,0.2986128901766559,0,0
123,461,4,1,0.2986128901766559,3.9,0.5248712861476981,0.415666686003351,0.0024893868268806,0.3662301285580981,1,0
124,461,2,0,0.3662301285580981,2.0,0.8751103774072206,0.0024893868268806,0.3143173635724166,0.797741851932302,0,1
125,461,1,2,0.797741851932302,0.8,0.813949240094254,0.3143173635724166,0.4452706289398637,0.2730285723215925,0,0
126,461,6,0,0.2730285723215925,6.0,0.6663202949350713,0.4452706289398637,0.0066997183164942,0.3445078028951559,1,0
127,461,1,1,0.3445078028951559,0.9,0.6346888738534141,0.0066997183164942,0.3319591776157818,0.1068974175459767,0,0
128,461,6,1,0.1068974175459767,5.9,0.5050092841065883,0.3319591776157818,0.3644691970789424,0.5231364373561571,0,1
129,461,4,0,0.5231364373561571,4.0,0.5367940085845246,0.3644691970789424,0.377297294546283,0.7155528822911192,0,0
130,461,7,9,0.7155528822911192,6.1,0.7851692583624192,0.377297294546283,0.0989493017189064,0.5113397557223645,1,0
131,461,4,5,0.5113397557223645,3.5,0.944077242101688,0.0989493017189064,0.1934588585475998,0.303338665149596,0,0
132,461,6,0,0.303338665149596,6.0,0.6677802239873102,0.1934588585475998,0.0974488096153483,0.7329055310581329,0,1
133,461,6,1,0.7329055310581329,5.9,0.7590285141677966,0.0974488096153483,0.2288936630890045,0.4102372455140697,0,0
134,461,13,0,0.4102372455140697,13.0,0.8795555273392393,0.2288936630890045,0.1677387822821688,0.0469369399856304,0,0
135,461,8,0,0.0469369399856304,8.0,0.7374291698086539,0.1677387822821688,0.1127829243846579,0.8628320326213016,0,1
136,461,7,0,0.8628320326213016,7.0,0.8647776901269786,0.1127829243846579,0.0209597532864079,0.1939420684426642,0,0
137,461,2,3,0.1939420684426642,1.7,0.9414854800513216,0.0209597532864079,0.1377858919710133,0.0101621808167283,0,0
138,461,7,0,0.0101621808167283,7.0,0.6670798601434893,0.1377858919710133,0.2526774890510147,0.1716964959560221,0,0
139,461,7,0,0.1716964959560221,7.0,0.7615643815054853,0.2526774890510147,0.1398435053012546,0.5514267567264212,1,1
140,461,6,0,0.5514267567264212,6.0,0.5790693736903288,0.1398435053012546,0.2859930313154353,0.880459495350964,0,1
141,461,15,2,0.880459495350964,14.8,0.9991583632557216,0.2859930313154353,0.446105895979402,0.6754555202172383,0,0
142,461,14,8,0.6754555202172383,13.2,0.5212166780248818,0.446105895979402,0.1147302192522778,0.0889759013469656,1,0
143,461,17,1,0.0889759013469656,16.9,0.819946490957522,0.1147302192522778,0.0619711116095983,0.5727136174477122,0,1
144,461,18,11,0.5727136174477122,16.9,0.8215362925120056,0.0619711116095983,0.0898056970419596,0.4268990231486608,0,0
145,461,31,3,0.4268990231486608,30.7,0.5550978712334386,0.0898056970419596,0.3101258768259051,0.9587058428777638,0,1
146,461,18,7,0.9587058428777638,17.3,0.6635461242177451,0.3101258768259051,0.023129857183242,0.3082938182707327,1,0
147,461,20,9,0.3082938182707327,19.1,0.7158083668188848,0.023129857183242,0.3457899519578264,0.1391616254647133,0,0
148,461,8,0,0.1391616254647133,8.0,0.7895132775707921,0.3457899519578264,0.0598096436548394,0.2095116904134988,1,0
149,461,12,0,0.2095116904134988,12.0,0.531376958918826,0.0598096436548394,0.4806272722409908,0.0221250956547708,0,0
150,461,9,0,0.0221250956547708,9.0,0.813515319592234,0.4806272722409908,0.0981680823553139,0.7352478287090626,1,1
151,461,8,2,0.7352478287090626,7.8,0.5142209677285647,0.0981680823553139,0.1294975464439018,0.5216445929394655,0,0
152,461,5,1,0.5216445929394655,4.9,0.6227887080528983,0.1294975464439018,0.1354109419264173,0.5473838744387717,0,0
153,461,13,2,0.5473838744387717,12.8,0.6417901421078805,0.1354109419264173,0.1758566376334268,0.6384398054008242,0,0
154,461,3,2,0.6384398054008242,2.8,0.5271982849202641,0.1758566376334268,0.1267209040753065,0.7439488225245832,0,0
155,461,3,1,0.7439488225245832,2.9,0.7013916328280962,0.1267209040753065,0.2680155157008256,0.4608099071378219,0,0
156,461,5,6,0.4608099071378219,4.4,0.928900994586115,0.2680155157008256,0.3841957141255758,0.0461405773569006,0,0
157,461,19,8,0.0461405773569006,18.2,0.8567990070764538,0.3841957141255758,0.4440929783461075,0.703081648198742,0,1
158,461,12,4,0.703081648198742,11.6,0.9445300573311874,0.4440929783461075,0.4013243529246219,0.26106842879618,0,0
159,461,11,5,0.26106842879618,10.5,0.7041828886740328,0.4013243529246219,0.1069899584130373,0.5728951652299688,1,1
160,461,20,2,0.5728951652299688,19.8,0.7604199855876024,0.1069899584130373,0.4913280319811032,0.5926522315050552,0,0
161,461,4,5,0.5926522315050552,3.5,0.6270395858980193,0.4913280319811032,0.0549952553287099,0.8571469181211139,1,1
162,461,6,10,0.8571469181211139,5.0,0.7155101834126798,0.0549952553287099,0.448893311901141,0.5738256497907533,0,0
163,461,3,8,0.5738256497907533,2.2,0.8152904552322018,0.448893311901141,0.1809506780787332,0.7336447200387519,1,0
164,461,19,5,0.7336447200387519,18.5,0.7210588843541981,0.1809506780787332,0.1453654018255601,0.7005620550393715,0,0
165,461,14,1,0.7005620550393715,13.9,0.5684220949921761,0.1453654018255601,0.4654486199754064,0.4306921705901062,0,0
166,461,9,2,0.4306921705901062,8.8,0.5168470690072946,0.4654486199754064,0.3030036659891453,0.0005390770046888,1,0
167,461,10,0,0.0005390770046888,10.0,0.5770088767591302,0.3030036659891453,0.287330728999894,0.1937522609290176,0,0
0,464,2620,960,0.6689253328873215,2524.0,0.918065040833926,0.3789167963973223,0.2213235672453962,0.9009577586321657,1,1
1,464,220,60,0.9009577586321657,214.0,0.503536948279341,0.2213235672453962,0.3177899968244733,0.4545198121657325,0,0
19,464,1,0,0.4545198121657325,1.0,0.9569639730771412,0.3177899968244733,0.1877999933303026,0.8306246275662107,1,1
20,464,0,1,0.8306246275662107,-0.1,0.677897223204464,0.1877999933303026,0.3204047557752856,0.6507211140829171,0,0
22,464,1,4,0.6507211140829171,0.6,0.8250694985690016,0.3204047557752856,0.4359790374252599,0.6347676887379848,0,0
23,464,2,0,0.6347676887379848,2.0,0.7205027436949538,0.4359790374252599,0.4848081604454533,0.7859152246331854,0,0
24,464,3,0,0.7859152246331854,3.0,0.576475900059736,0.4848081604454533,0.4944582299693745,0.999161294069554,0,1
26,464,0,8,0.999161294069554,-0.8,0.8624562063981791,0.4944582299693745,0.3574188403722719,0.1150965126656583,1,0
27,464,2,0,0.1150965126656583,2.0,0.9184421666548876,0.3574188403722719,0.4436409090743989,0.8077966153833462,0,1
28,464,0,14,0.8077966153833462,-1.4,0.9460453382683972,0.4436409090743989,0.1947538757358494,0.0723402273186732,1,0
29,464,3,0,0.0723402273186732,3.0,0.5199055162430088,0.1947538757358494,0.1806079530004813,0.5634666887643077,0,1
31,464,3,4,0.5634666887643077,2.6,0.8064356127457639,0.1806079530004813,0.3751585810697817,0.3274955658580279,0,0
32,464,1,0,0.3274955658580279,1.0,0.9173810995819648,0.3751585810697817,0.3779039825375695,0.5105087513228714,0,0
33,464,2,2,0.5105087513228714,1.8,0.9128604926571844,0.3779039825375695,0.2990925003007204,0.6819293832865209,0,0
35,464,0,2,0.6819293832865209,-0.2,0.8439126102758403,0.2990925003007204,0.0846749153503131,0.7507184647490867,1,0
38,464,1,0,0.7507184647490867,1.0,0.5445276719199221,0.0846749153503131,0.343602719460254,0.6711179008606891,0,0
39,464,1,4,0.6711179008606891,0.6,0.5754165508107707,0.343602719460254,0.4393158165509576,0.6794145261471313,0,0
41,464,1,0,0.6794145261471313,1.0,0.7471364519138123,0.4393158165509576,0.0889667716645128,0.2699337185935593,1,0
43,464,2,0,0.2699337185935593,2.0,0.8277370640382964,0.0889667716645128,0.279044170057535,0.1246892885883151,0,0
45,464,2,2,0.1246892885883151,1.8,0.8349008974113379,0.279044170057535,0.3523670796981661,0.0890130476423601,0,0
47,464,1,1,0.0890130476423601,0.9,0.9956472095142794,0.3523670796981661,0.4647383249156022,0.8248058229293719,0,1
48,464,2,0,0.8248058229293719,2.0,0.5516186148351732,0.4647383249156022,0.0140858478761245,0.4780410084380202,1,0
49,464,2,0,0.4780410084380202,2.0,0.8925334502369082,0.0140858478761245,0.0673273333019791,0.1240934601087428,0,0
52,464,2,0,0.1240934601087428,2.0,0.7693493274209926,0.0673273333019791,0.4530498106193881,0.4295459583878765,0,1
53,464,3,2,0.4295459583878765,2.8,0.9846942630393568,0.4530498106193881,0.1155569914418839,0.4749834687757776,1,0
54,464,8,7,0.4749834687757776,7.3,0.5988221034706444,0.1155569914418839,0.4034257235810577,0.9530698337586349,0,1
55,464,2,2,0.9530698337586349,1.8,0.7406263129973731,0.4034257235810577,0.4931979941102498,0.8164949585498066,0,0
56,464,3,1,0.8164949585498066,2.9,0.5861652427853083,0.4931979941102498,0.3052756384792839,0.644641267433031,1,0
57,464,9,10,0.644641267433031,8.0,0.8387048927922525,0.3052756384792839,0.4119429474744373,0.6222163987951598,0,0
58,464,1,0,0.6222163987951598,1.0,0.5261066025620107,0.4119429474744373,0.4777448696948173,0.5403965849599669,0,0
59,464,2,16,0.5403965849599669,0.3999999999999999,0.9601444240952764,0.4777448696948173,0.3442544077406916,0.056769581152157,1,0
60,464,1,14,0.056769581152157,-0.4000000000000001,0.9587907984852267,0.3442544077406916,0.4257936050526826,0.7162189453472566,0,1
61,464,3,2,0.7162189453472566,2.8,0.862400661705577,0.4257936050526826,0.1863336945182213,0.9262549846372108,1,1
62,464,2,0,0.9262549846372108,2.0,0.552444437919196,0.1863336945182213,0.0764292633449799,0.4714551703053377,1,0
63,464,1,25,0.4714551703053377,-1.5,0.5862149099816188,0.0764292633449799,0.2803631510119718,0.040515224727359,0,0
64,464,1,2,0.040515224727359,0.8,0.757589800829984,0.2803631510119718,0.1777949187513858,0.638089016384055,1,1
65,464,3,0,0.638089016384055,3.0,0.6365035808902162,0.1777949187513858,0.0833860575432849,0.6832879398826741,0,0
67,464,3,1,0.6832879398826741,2.9,0.8440484635875678,0.0833860575432849,0.0864910934002529,0.8846978702990346,0,1
68,464,4,1,0.8846978702990346,3.9,0.6512580667760275,0.0864910934002529,0.4976597166521385,0.3040108203979603,0,0
69,464,2,0,0.3040108203979603,2.0,0.6363884388414685,0.4976597166521385,0.0424472201106254,0.2582067337539808,1,0
70,464,2,0,0.2582067337539808,2.0,0.6267018335794698,0.0424472201106254,0.3593696812443347,0.4098808904249449,0,0
71,464,2,1,0.4098808904249449,1.9,0.6513304132873836,0.3593696812443347,0.398749025047692,0.0492052737083288,0,0
72,464,1,0,0.0492052737083288,1.0,0.658958595401025,0.398749025047692,0.1180564998466283,0.1108487620709441,1,0
73,464,10,0,0.1108487620709441,10.0,0.502395054219422,0.1180564998466283,0.0261463879747305,0.2384614947765305,0,0
74,464,18,3,0.2384614947765305,17.7,0.5733265591195825,0.0261463879747305,0.3294407249664542,0.7607515873122473,0,1
76,464,9,0,0.7607515873122473,9.0,0.8093183015250272,0.3294407249664542,0.4664773443877356,0.9594493822022724,0,0
77,464,16,2,0.9594493822022724,15.8,0.7676540767483114,0.4664773443877356,0.0855257159843453,0.4450991074536703,1,0
78,464,7,3,0.4450991074536703,6.7,0.7873723667196659,0.0855257159843453,0.3766341230643719,0.6930485173959233,0,1
79,464,7,4,0.6930485173959233,6.6,0.7871684462839816,0.3766341230643719,0.0565692608016218,0.1736078892298346,1,0
80,464,3,1,0.1736078892298346,2.9,0.9747818678168058,0.0565692608016218,0.2827343592432507,0.5745638933406061,0,1
81,464,10,4,0.5745638933406061,9.6,0.6829227001265102,0.2827343592432507,0.3684870016507786,0.4990542810198369,0,0
82,464,9,7,0.4990542810198369,8.3,0.5414615313161195,0.3684870016507786,0.4170562203476495,0.0881745745060121,0,0
83,464,4,0,0.0881745745060121,4.0,0.7910024365455305,0.4170562203476495,0.3872080208436934,0.4901209406597258,0,1
84,464,4,2,0.4901209406597258,3.8,0.5882101704614547,0.3872080208436934,0.4226528909066755,0.1243031216170591,0,0
85,464,3,1,0.1243031216170591,2.9,0.7442587741925852,0.4226528909066755,0.2789634089329929,0.8126298764093066,1,1
87,464,3,0,0.8126298764093066,3.0,0.94325898868154,0.2789634089329929,0.0589127006843738,0.6628388034388042,1,0
88,464,4,1,0.6628388034388042,3.9,0.9119142862571618,0.0589127006843738,0.0969648853429037,0.771547011204821,0,0
89,464,3,0,0.771547011204821,3.0,0.5427909548076113,0.0969648853429037,0.121007197686814,0.1520370236037497,0,0
90,464,4,1,0.1520370236037497,3.9,0.5819925789653388,0.121007197686814,0.2608596254838729,0.8715573032953404,0,1
91,464,1,1,0.8715573032953404,0.9,0.6932778919494652,0.2608596254838729,0.3894639071695502,0.0271472799997872,0,0
92,464,12,0,0.0271472799997872,12.0,0.5845783043423028,0.3894639071695502,0.2742925665015772,0.1985898209707128,1,0
93,464,13,3,0.1985898209707128,12.7,0.5985095013733346,0.2742925665015772,0.2230845352697954,0.637187754818127,0,1
94,464,8,0,0.637187754818127,8.0,0.5006465708919408,0.2230845352697954,0.0066562431200349,0.0446471045900985,1,0
95,464,16,0,0.0446471045900985,16.0,0.8355279945092812,0.0066562431200349,0.312968348774895,0.9166927215400884,0,1
96,464,12,0,0.9166927215400884,12.0,0.6357663452361695,0.312968348774895,0.1931993874993408,0.1667218938022822,1,0
97,464,21,2,0.1667218938022822,20.8,0.8766724377081283,0.1931993874993408,0.1277208363775789,0.873216600513688,0,1
98,464,13,0,0.873216600513688,13.0,0.6629966252032051,0.1277208363775789,0.3391712609128177,0.6621765222917521,0,0
99,464,23,4,0.6621765222917521,22.6,0.926142729917441,0.3391712609128177,0.2146459985363414,0.4373305980067041,1,0
100,464,30,8,0.4373305980067041,29.2,0.6844714502584749,0.2146459985363414,0.3487702286232019,0.7154767574861749,0,1
101,464,30,0,0.7154767574861749,30.0,0.697889209311962,0.3487702286232019,0.4794860291572033,0.0035062832920965,0,0
102,464,13,0,0.0035062832920965,13.0,0.8201990121880518,0.4794860291572033,0.1015236721627517,0.5274373423475398,1,1
104,464,7,0,0.5274373423475398,7.0,0.8130905447681898,0.1015236721627517,0.4042595604789972,0.1430496461761463,0,0
105,464,7,0,0.1430496461761463,7.0,0.7114944155194831,0.4042595604789972,0.2756442047736057,0.8907742665677234,1,1
106,464,4,2,0.8907742665677234,3.8,0.8315489539699878,0.2756442047736057,0.3906707625573735,0.3432670175509786,0,0
107,464,2,8,0.3432670175509786,1.2,0.9679337173340836,0.3906707625573735,0.1406499234651707,0.5990498347507,1,1
108,464,3,0,0.5990498347507,3.0,0.5839732956378134,0.1406499234651707,0.481677547761368,0.3559868314153241,0,0
