timestamp,i,j,duration,time_norm
665300,147,1245,20,636460
665300,63,285,20,636460
665300,859,909,20,636460
665300,119,660,20,636460
665300,295,859,20,636460
665320,47,691,20,636480
665320,502,660,20,636480
665320,63,285,20,636480
665320,147,1245,20,636480
665340,502,691,20,636500
665340,63,285,20,636500
665340,366,525,20,636500
665340,147,1245,20,636500
665360,343,428,20,636520
665360,343,502,20,636520
665360,232,531,20,636520
665360,63,285,20,636520
665360,445,836,20,636520
665360,259,491,20,636520
665380,445,836,20,636540
665380,420,836,20,636540
665380,520,660,20,636540
665380,63,285,20,636540
665380,147,1245,20,636540
665400,445,836,20,636560
665400,232,531,20,636560
665400,63,285,20,636560
665400,47,366,20,636560
665400,47,198,20,636560
665420,270,660,20,636580
665420,445,836,20,636580
665420,502,660,20,636580
665420,232,531,20,636580
665420,63,285,20,636580
665440,886,985,20,636600
665440,220,720,20,636600
665460,691,836,20,636620
665460,147,1245,20,636620
665460,198,836,20,636620
665460,220,720,20,636620
665460,502,660,20,636620
665460,694,909,20,636620
665480,502,660,20,636640
665480,63,866,20,636640
665480,63,285,20,636640
665480,694,909,20,636640
665500,520,660,20,636660
665500,502,660,20,636660
665500,63,866,20,636660
665500,63,285,20,636660
665500,694,909,20,636660
665520,520,660,20,636680
665520,502,660,20,636680
665520,63,285,20,636680
665520,110,173,20,636680
665540,343,366,20,636700
665540,110,173,20,636700
665560,520,660,20,636720
665560,110,173,20,636720
665560,47,366,20,636720
665560,47,198,20,636720
665560,270,660,20,636720
665560,198,366,20,636720
665560,502,660,20,636720
665560,477,882,20,636720
665580,691,836,20,636740
665580,110,173,20,636740
665580,267,691,20,636740
665580,366,525,20,636740
665580,270,660,20,636740
665580,793,939,20,636740
665580,615,1067,20,636740
665580,267,836,20,636740
665580,502,660,20,636740
665580,694,909,20,636740
665580,267,520,20,636740
665600,97,426,20,636760
665600,520,660,20,636760
665600,110,173,20,636760
665600,71,1245,20,636760
665600,15,295,20,636760
665600,793,939,20,636760
665600,270,520,20,636760
665600,71,147,20,636760
665620,267,660,20,636780
665620,110,173,20,636780
665620,147,1245,20,636780
665620,63,285,20,636780
665620,198,836,20,636780
665620,267,343,20,636780
665620,71,147,20,636780
665620,47,836,20,636780
665620,97,580,20,636780
665640,343,520,20,636800
665640,674,836,20,636800
665640,267,660,20,636800
665640,110,173,20,636800
665640,63,285,20,636800
665640,478,836,20,636800
665640,119,267,20,636800
665640,267,343,20,636800
665640,80,889,20,636800
665640,248,527,20,636800
665640,343,660,20,636800
665660,478,660,20,636820
665660,343,660,20,636820
665660,63,285,20,636820
665660,110,173,20,636820
665660,198,525,20,636820
665680,110,173,20,636840
665680,366,836,20,636840
665680,478,836,20,636840
665680,366,674,20,636840
665680,270,660,20,636840
665680,674,836,20,636840
665680,694,909,20,636840
665700,110,173,20,636860
665700,198,478,20,636860
665700,63,285,20,636860
665700,478,836,20,636860
665700,198,836,20,636860
665700,366,674,20,636860
665700,270,660,20,636860
665700,267,478,20,636860
665700,198,267,20,636860
665700,674,836,20,636860
665700,694,909,20,636860
665700,275,882,20,636860
665720,267,343,20,636880
665720,520,660,20,636880
665720,110,173,20,636880
665720,79,141,20,636880
665720,366,836,20,636880
665720,47,366,20,636880
665720,270,660,20,636880
665720,694,909,20,636880
665720,674,836,20,636880
665720,47,674,20,636880
665740,71,147,20,636900
665740,54,447,20,636900
665740,110,173,20,636900
665760,343,836,20,636920
665760,520,660,20,636920
665760,270,660,20,636920
665760,110,173,20,636920
665760,267,343,20,636920
665760,343,660,20,636920
665760,47,674,20,636920
665760,267,836,20,636920
665780,63,285,20,636940
665780,366,525,20,636940
665780,267,343,20,636940
665780,71,147,20,636940
665780,97,580,20,636940
665780,110,970,20,636940
665780,267,836,20,636940
665800,270,660,20,636960
665800,520,660,20,636960
665800,198,366,20,636960
665800,110,173,20,636960
665800,198,674,20,636960
665800,366,674,20,636960
665800,267,343,20,636960
665800,134,751,20,636960
665800,615,1067,20,636960
665800,267,366,20,636960
665800,110,970,20,636960
665800,267,836,20,636960
665820,520,660,20,636980
665820,110,173,20,636980
665820,173,970,20,636980
665820,366,674,20,636980
665820,164,173,20,636980
665820,694,909,20,636980
665840,267,502,20,637000
665840,110,173,20,637000
665840,270,660,20,637000
665840,80,889,20,637000
665840,343,660,20,637000
665840,110,970,20,637000
665840,694,909,20,637000
665860,267,502,20,637020
665860,366,478,20,637020
665860,63,285,20,637020
665860,267,478,20,637020
665860,80,889,20,637020
665860,694,909,20,637020
665860,674,836,20,637020
665860,110,970,20,637020
665860,47,674,20,637020
665860,275,882,20,637020
665880,366,420,20,637040
665880,110,164,20,637040
665880,366,525,20,637040
665880,267,478,20,637040
665880,198,366,20,637040
665880,119,478,20,637040
665880,674,836,20,637040
665880,694,909,20,637040
665880,198,420,20,637040
665900,63,285,20,637060
665900,198,836,20,637060
665900,198,525,20,637060
665900,674,836,20,637060
665900,502,660,20,637060
665900,694,909,20,637060
665920,674,836,20,637080
665920,71,147,20,637080
665920,198,836,20,637080
665920,198,366,20,637080
665920,198,525,20,637080
665940,343,520,20,637100
665940,674,836,20,637100
665940,270,343,20,637100
665940,270,660,20,637100
665940,80,889,20,637100
665940,343,660,20,637100
665960,63,285,20,637120
665960,198,525,20,637120
665960,270,660,20,637120
665960,80,889,20,637120
665960,54,236,20,637120
665960,674,836,20,637120
665980,119,478,20,637140
665980,674,836,20,637140
665980,63,285,20,637140
665980,198,366,20,637140
666000,270,660,20,637160
666000,119,478,20,637160
666000,343,660,20,637160
666000,270,343,20,637160
666020,270,660,20,637180
666020,119,478,20,637180
666020,674,836,20,637180
666020,173,970,20,637180
666040,63,285,20,637200
666040,343,660,20,637200
666040,54,236,20,637200
666040,80,889,20,637200
666040,119,478,20,637200
666060,63,285,20,637220
666060,80,889,20,637220
666060,54,236,20,637220
666060,119,478,20,637220
666080,63,285,20,637240
666080,80,889,20,637240
666080,54,236,20,637240
666080,445,502,20,637240
666100,343,520,20,637260
666100,343,428,20,637260
666100,63,285,20,637260
666100,267,343,20,637260
666100,80,889,20,637260
666100,267,445,20,637260
666120,502,836,20,637280
666120,245,440,20,637280
666120,63,285,20,637280
666120,80,889,20,637280
666120,71,147,20,637280
666120,428,502,20,637280
666140,428,836,20,637300
666140,80,889,20,637300
666140,63,285,20,637300
666140,428,502,20,637300
666160,343,520,20,637320
666160,63,285,20,637320
666160,80,889,20,637320
666160,270,343,20,637320
666180,267,428,20,637340
666180,198,478,20,637340
666180,63,285,20,637340
666180,267,343,20,637340
666180,267,478,20,637340
666180,80,889,20,637340
666180,267,836,20,637340
666200,372,491,20,637360
666200,162,372,20,637360
666200,198,478,20,637360
666200,63,285,20,637360
666200,80,889,20,637360
666200,162,491,20,637360
666200,267,836,20,637360
666220,372,491,20,637380
666220,162,372,20,637380
666220,198,478,20,637380
666220,18,797,20,637380
666220,63,285,20,637380
666220,47,366,20,637380
666220,110,173,20,637380
666220,80,889,20,637380
666220,198,420,20,637380
666220,420,478,20,637380
666220,725,1392,20,637380
666220,343,525,20,637380
666220,267,836,20,637380
666240,18,797,20,637400
666240,80,889,20,637400
666240,63,285,20,637400
666240,110,173,20,637400
666260,20,1209,20,637420
666260,270,366,20,637420
666260,198,478,20,637420
666260,18,797,20,637420
666260,80,889,20,637420
666260,198,420,20,637420
666280,270,343,20,637440
666280,372,491,20,637440
666280,162,372,20,637440
666280,198,478,20,637440
666280,18,797,20,637440
666280,63,285,20,637440
666280,47,343,20,637440
666280,47,366,20,637440
666280,80,889,20,637440
666280,20,1209,20,637440
666300,372,491,20,637460
666300,162,372,20,637460
666300,18,797,20,637460
666300,63,285,20,637460
666300,267,478,20,637460
666300,80,889,20,637460
666300,285,866,20,637460
666300,71,147,20,637460
666300,267,420,20,637460
666320,372,491,20,637480
666320,162,372,20,637480
666320,18,797,20,637480
666320,63,285,20,637480
666320,80,889,20,637480
666320,285,866,20,637480
666320,71,147,20,637480
666340,270,836,20,637500
666340,198,478,20,637500
666340,267,420,20,637500
666340,267,478,20,637500
666340,198,267,20,637500
666340,18,797,20,637500
666360,198,478,20,637520
666360,18,797,20,637520
666360,285,866,20,637520
666380,198,478,20,637540
666380,160,193,20,637540
666380,18,797,20,637540
666380,80,889,20,637540
666400,886,985,20,637560
666400,295,909,20,637560
666420,295,909,20,637580
666420,63,866,20,637580
666440,198,478,20,637600
666440,267,478,20,637600
666440,267,420,20,637600
666440,420,478,20,637600
666440,198,267,20,637600
666460,270,343,20,637620
666460,63,285,20,637620
666480,63,285,20,637640
666480,267,420,20,637640
666480,71,147,20,637640
666480,198,267,20,637640
666500,198,267,20,637660
666500,267,420,20,637660
666500,71,147,20,637660
666500,20,1209,20,637660
666520,198,267,20,637680
666520,63,285,20,637680
666540,198,478,20,637700
666540,267,478,20,637700
666540,267,420,20,637700
666540,63,285,20,637700
666560,63,285,20,637720
666560,198,267,20,637720
666560,71,147,20,637720
666560,267,478,20,637720
666580,63,285,20,637740
666580,198,267,20,637740
666580,71,147,20,637740
666580,267,478,20,637740
666600,574,694,20,637760
666600,63,285,20,637760
666600,343,478,20,637760
666600,71,147,20,637760
666600,603,779,20,637760
666600,198,267,20,637760
666620,603,779,20,637780
666620,198,267,20,637780
666620,71,147,20,637780
666620,63,285,20,637780
666620,80,790,20,637780
666640,603,779,20,637800
666640,71,147,20,637800
666660,71,147,20,637820
666680,343,626,20,637840
666680,71,147,20,637840
666700,603,1392,20,637860
666700,71,147,20,637860
666700,15,491,20,637860
666720,603,1392,20,637880
666720,71,147,20,637880
666740,603,1392,20,637900
666740,71,147,20,637900
666740,15,491,20,637900
666760,603,1392,20,637920
666760,71,147,20,637920
666760,615,1067,20,637920
666760,15,491,20,637920
666780,603,1392,20,637940
666780,71,147,20,637940
666780,615,1067,20,637940
666780,15,491,20,637940
666780,343,691,20,637940
666800,603,1392,20,637960
666800,71,147,20,637960
666800,15,491,20,637960
666820,544,778,20,637980
666820,63,285,20,637980
666820,603,1392,20,637980
666820,71,147,20,637980
666820,15,491,20,637980
666840,544,778,20,638000
666840,603,1392,20,638000
666840,71,147,20,638000
666840,15,491,20,638000
666860,544,778,20,638020
666860,603,1392,20,638020
666880,603,1392,20,638040
666880,43,285,20,638040
666880,346,603,20,638040
666900,63,270,20,638060
666900,160,193,20,638060
666900,43,285,20,638060
666920,160,193,20,638080
666920,603,1392,20,638080
666960,160,193,20,638120
666960,71,147,20,638120
666960,54,236,20,638120
666960,43,285,20,638120
666980,160,193,20,638140
666980,54,236,20,638140
667000,63,270,20,638160
667000,160,193,20,638160
667000,261,880,20,638160
667000,54,236,20,638160
667020,261,880,20,638180
667040,54,236,20,638200
667080,63,650,20,638240
667100,544,778,20,638260
667100,63,650,20,638260
667120,261,880,20,638280
667160,63,650,20,638320
667180,156,261,20,638340
667300,295,909,20,638460
667300,694,909,20,638460
667320,110,173,20,638480
667320,156,261,20,638480
667340,156,261,20,638500
667360,886,985,20,638520
667360,156,261,20,638520
667380,886,985,20,638540
667380,63,650,20,638540
667380,215,1245,20,638540
667380,156,261,20,638540
667400,886,985,20,638560
667400,59,790,20,638560
667400,401,580,20,638560
667400,215,1245,20,638560
667400,215,401,20,638560
667420,886,985,20,638580
667420,465,577,20,638580
667420,215,1245,20,638580
667440,886,985,20,638600
667440,215,1245,20,638600
667460,401,1245,20,638620
667500,401,1245,20,638660
667520,339,809,20,638680
667600,886,985,20,638760
667600,20,1209,20,638760
667640,339,809,20,638800
667660,156,261,20,638820
667680,156,261,20,638840
667720,426,580,20,638880
667720,339,809,20,638880
667740,886,985,20,638900
667740,339,809,20,638900
667760,886,985,20,638920
667760,339,809,20,638920
667780,886,985,20,638940
667780,339,809,20,638940
667780,156,261,20,638940
667800,886,985,20,638960
667800,156,261,20,638960
667820,886,985,20,638980
667820,156,261,20,638980
667840,886,985,20,639000
667840,59,790,20,639000
667840,156,261,20,639000
667880,886,985,20,639040
667880,477,882,20,639040
667920,886,985,20,639080
667940,886,985,20,639100
667980,886,985,20,639140
668000,886,985,20,639160
668020,886,985,20,639180
668040,886,985,20,639200
668060,886,985,20,639220
668060,432,977,20,639220
668080,886,985,20,639240
668080,432,977,20,639240
668100,886,985,20,639260
668100,432,977,20,639260
668120,886,985,20,639280
668120,432,977,20,639280
668140,886,985,20,639300
668140,432,977,20,639300
668160,531,650,20,639320
668160,886,985,20,639320
668160,432,977,20,639320
668160,626,845,20,639320
668160,650,845,20,639320
668180,886,985,20,639340
668180,432,977,20,639340
668200,886,985,20,639360
668200,432,977,20,639360
668220,886,985,20,639380
668220,432,977,20,639380
668240,886,985,20,639400
668240,432,977,20,639400
668260,886,985,20,639420
668260,432,977,20,639420
668280,886,985,20,639440
668280,119,366,20,639440
668300,886,985,20,639460
668300,432,977,20,639460
668300,119,366,20,639460
668320,886,985,20,639480
668320,119,366,20,639480
668340,886,985,20,639500
668340,432,977,20,639500
668360,886,985,20,639520
668360,432,977,20,639520
668380,886,985,20,639540
668380,432,977,20,639540
668400,886,985,20,639560
668400,432,977,20,639560
668420,886,985,20,639580
668420,432,977,20,639580
668440,886,985,20,639600
668440,432,977,20,639600
668460,886,985,20,639620
668460,432,977,20,639620
668460,119,366,20,639620
668480,886,985,20,639640
668480,432,977,20,639640
668480,119,366,20,639640
668500,886,985,20,639660
668500,432,977,20,639660
668520,886,985,20,639680
668520,432,977,20,639680
668540,886,985,20,639700
668540,432,977,20,639700
668560,886,985,20,639720
668560,432,977,20,639720
668580,886,985,20,639740
668600,886,985,20,639760
668600,432,977,20,639760
668600,119,366,20,639760
668620,886,985,20,639780
668640,886,985,20,639800
668660,886,985,20,639820
668680,886,985,20,639840
668700,886,985,20,639860
668700,119,366,20,639860
668720,886,985,20,639880
668740,886,985,20,639900
668760,886,985,20,639920
668760,432,977,20,639920
668780,886,985,20,639940
668780,432,977,20,639940
668800,886,985,20,639960
668800,432,977,20,639960
668820,886,985,20,639980
668820,432,977,20,639980
668820,119,366,20,639980
668840,886,985,20,640000
668840,432,977,20,640000
668840,15,178,20,640000
668840,119,366,20,640000
668860,886,985,20,640020
668860,15,178,20,640020
668880,886,985,20,640040
668900,886,985,20,640060
668920,886,985,20,640080
668940,886,985,20,640100
668960,886,985,20,640120
668980,119,366,20,640140
669000,886,985,20,640160
669000,119,366,20,640160
669020,886,985,20,640180
669040,119,366,20,640200
669060,346,603,20,640220
669080,346,603,20,640240
669100,346,603,20,640260
669120,147,603,20,640280
669140,886,985,20,640300
669140,119,366,20,640300
669140,147,603,20,640300
669160,261,1067,20,640320
669160,119,366,20,640320
669160,147,603,20,640320
669160,886,985,20,640320
669180,15,295,20,640340
669180,886,985,20,640340
669180,198,267,20,640340
669180,119,366,20,640340
669200,119,366,20,640360
669220,420,525,20,640380
669320,432,977,20,640480
669320,477,882,20,640480
669360,886,985,20,640520
669380,432,977,20,640540
669400,886,985,20,640560
669400,432,977,20,640560
669420,886,985,20,640580
669420,432,977,20,640580
669440,886,985,20,640600
669440,432,977,20,640600
669440,119,366,20,640600
669460,886,985,20,640620
669460,432,977,20,640620
669480,886,985,20,640640
669500,886,985,20,640660
669520,886,985,20,640680
669540,886,985,20,640700
669560,886,985,20,640720
669560,432,977,20,640720
669600,886,985,20,640760
669600,432,977,20,640760
669620,886,985,20,640780
669620,432,977,20,640780
669640,886,985,20,640800
669660,432,977,20,640820
669680,544,778,20,640840
669700,886,985,20,640860
669700,432,977,20,640860
669720,886,985,20,640880
669720,432,977,20,640880
669740,886,985,20,640900
669740,432,977,20,640900
669760,886,985,20,640920
669760,432,977,20,640920
669780,886,985,20,640940
669780,432,977,20,640940
669800,886,985,20,640960
669800,432,977,20,640960
669820,886,985,20,640980
669840,886,985,20,641000
669840,432,977,20,641000
669860,886,985,20,641020
669860,432,977,20,641020
669860,39,72,20,641020
669880,886,985,20,641040
669880,432,977,20,641040
669900,886,985,20,641060
669900,20,1209,20,641060
669900,39,72,20,641060
669920,886,985,20,641080
669920,39,72,20,641080
669940,886,985,20,641100
669960,886,985,20,641120
669960,432,977,20,641120
669960,478,525,20,641120
669980,886,985,20,641140
669980,478,525,20,641140
670000,478,525,20,641160
670000,39,72,20,641160
670020,886,985,20,641180
670020,478,525,20,641180
670020,20,1209,20,641180
670040,478,525,20,641200
670060,119,525,20,641220
670060,478,525,20,641220
670080,119,420,20,641240
670080,119,366,20,641240
670100,544,778,20,641260
670100,119,420,20,641260
670100,39,72,20,641260
670120,39,72,20,641280
670140,39,72,20,641300
670160,478,525,20,641320
670160,20,1209,20,641320
670160,39,72,20,641320
670180,478,525,20,641340
670180,39,72,20,641340
670200,478,525,20,641360
670220,20,1209,20,641380
670240,886,985,20,641400
670400,43,285,20,641560
670460,432,977,20,641620
670480,886,985,20,641640
670540,886,985,20,641700
670560,886,985,20,641720
670580,886,985,20,641740
670600,886,985,20,641760
670600,478,836,20,641760
670620,886,985,20,641780
670640,886,985,20,641800
670660,886,985,20,641820
670680,886,985,20,641840
670700,886,985,20,641860
670720,886,985,20,641880
670720,656,1492,20,641880
670740,886,985,20,641900
670760,886,985,20,641920
670760,656,1492,20,641920
670760,366,836,20,641920
670780,886,985,20,641940
670780,656,1492,20,641940
670800,656,1492,20,641960
670820,656,1492,20,641980
670840,656,1492,20,642000
670860,656,1492,20,642020
671000,886,985,20,642160
671020,886,985,20,642180
671080,615,1067,20,642240
671100,615,1067,20,642260
671100,43,285,20,642260
671120,615,1067,20,642280
671140,43,285,20,642300
671160,366,882,20,642320
671240,615,1067,20,642400
671280,615,1067,20,642440
671300,615,1067,20,642460
671360,656,1209,20,642520
671380,656,1209,20,642540
671500,656,1209,20,642660
671600,656,1209,20,642760
671620,656,1209,20,642780
671720,886,1209,20,642880
671740,886,1209,20,642900
671760,886,1209,20,642920
671800,886,1209,20,642960
671840,886,1209,20,643000
672560,428,660,20,643720
674020,162,259,20,645180
674440,117,475,20,645600
674460,215,401,20,645620
674720,215,401,20,645880
674740,215,401,20,645900
674760,215,401,20,645920
674800,215,401,20,645960
674820,215,401,20,645980
675240,656,886,20,646400
675340,886,1492,20,646500
675360,886,1492,20,646520
675380,886,1492,20,646540
676300,475,874,20,647460
676700,117,874,20,647860
720640,15,178,20,691800
720660,15,178,20,691820
720660,428,488,20,691820
720680,488,894,20,691840
720680,428,488,20,691840
720700,428,488,20,691860
720720,428,488,20,691880
720740,15,178,20,691900
720740,428,488,20,691900
720760,15,178,20,691920
720760,428,488,20,691920
720780,15,178,20,691940
720780,428,488,20,691940
720800,428,894,20,691960
720800,15,178,20,691960
720820,428,894,20,691980
720820,15,178,20,691980
720840,428,894,20,692000
720840,15,178,20,692000
720840,428,488,20,692000
720860,428,894,20,692020
720860,15,178,20,692020
720860,428,488,20,692020
720880,428,894,20,692040
720880,428,488,20,692040
720900,428,894,20,692060
720900,428,488,20,692060
720920,428,894,20,692080
720920,428,488,20,692080
720940,428,894,20,692100
720940,428,488,20,692100
720960,428,894,20,692120
720960,15,178,20,692120
720960,428,488,20,692120
720980,428,894,20,692140
720980,428,488,20,692140
721000,488,894,20,692160
721000,428,894,20,692160
721020,488,894,20,692180
721020,428,894,20,692180
721020,428,488,20,692180
721040,488,894,20,692200
721040,428,894,20,692200
721060,488,894,20,692220
721060,428,894,20,692220
721060,15,178,20,692220
721080,488,894,20,692240
721080,428,894,20,692240
721080,15,178,20,692240
721100,488,894,20,692260
721100,428,894,20,692260
721120,488,894,20,692280
721120,428,894,20,692280
721140,488,894,20,692300
721140,428,894,20,692300
721160,428,894,20,692320
721180,428,894,20,692340
721200,428,894,20,692360
721220,428,894,20,692380
721240,428,894,20,692400
721240,15,178,20,692400
721260,428,894,20,692420
721280,488,894,20,692440
721280,428,894,20,692440
721300,488,894,20,692460
721300,428,894,20,692460
721300,232,845,20,692460
721320,428,894,20,692480
721340,428,894,20,692500
721360,428,894,20,692520
721380,428,894,20,692540
721400,428,894,20,692560
721420,428,894,20,692580
721440,428,894,20,692600
721480,428,894,20,692640
721500,428,894,20,692660
721520,428,894,20,692680
721540,428,894,20,692700
721560,428,894,20,692720
721580,428,894,20,692740
721580,428,488,20,692740
721600,488,894,20,692760
721600,510,513,20,692760
721620,488,894,20,692780
721620,510,513,20,692780
721760,603,725,20,692920
721840,725,779,20,693000
721920,15,178,20,693080
722060,372,464,20,693220
722080,372,464,20,693240
722100,372,464,20,693260
722260,372,464,20,693420
722500,649,725,20,693660
723060,649,725,20,694220
723140,513,921,20,694300
723160,603,779,20,694320
723200,513,921,20,694360
723200,603,649,20,694360
723220,513,921,20,694380
723220,603,649,20,694380
723260,603,649,20,694420
723280,54,79,20,694440
723280,603,649,20,694440
723300,603,649,20,694460
723320,603,649,20,694480
723340,603,649,20,694500
723360,603,649,20,694520
723360,3,120,20,694520
723380,3,259,20,694540
723380,603,649,20,694540
723400,3,259,20,694560
723400,603,649,20,694560
723420,119,366,20,694580
723420,603,649,20,694580
723440,119,366,20,694600
723460,79,447,20,694620
723460,691,706,20,694620
723460,119,366,20,694620
723480,79,447,20,694640
723480,603,649,20,694640
723500,79,447,20,694660
723500,603,649,20,694660
723500,428,691,20,694660
723520,79,447,20,694680
723520,513,921,20,694680
723520,603,649,20,694680
723540,603,649,20,694700
723560,15,372,20,694720
723560,184,1485,20,694720
723560,603,649,20,694720
723580,211,894,20,694740
723580,172,184,20,694740
723580,3,259,20,694740
723580,172,513,20,694740
723580,253,691,20,694740
723600,172,184,20,694760
723600,184,921,20,694760
723600,3,259,20,694760
723600,603,649,20,694760
723620,603,649,20,694780
723620,3,259,20,694780
723620,269,1485,20,694780
723620,253,691,20,694780
723620,172,184,20,694780
723620,172,921,20,694780
723640,184,921,20,694800
723640,603,649,20,694800
723640,172,513,20,694800
723640,3,259,20,694800
723640,253,691,20,694800
723640,172,184,20,694800
723640,172,921,20,694800
723660,184,921,20,694820
723660,603,649,20,694820
723660,3,259,20,694820
723660,269,1485,20,694820
723660,172,184,20,694820
723660,79,447,20,694820
723660,172,921,20,694820
723680,120,178,20,694840
723680,172,184,20,694840
723680,184,921,20,694840
723680,603,649,20,694840
723680,172,921,20,694840
723700,172,184,20,694860
723700,184,921,20,694860
723700,603,649,20,694860
723700,172,921,20,694860
723720,172,184,20,694880
723720,184,921,20,694880
723720,603,649,20,694880
723720,172,921,20,694880
723740,172,184,20,694900
723740,79,447,20,694900
723740,172,424,20,694900
723740,184,921,20,694900
723740,603,649,20,694900
723760,603,649,20,694920
723760,253,691,20,694920
723780,253,691,20,694940
723800,172,184,20,694960
723800,267,691,20,694960
723800,74,159,20,694960
723800,603,649,20,694960
723820,184,921,20,694980
723820,603,649,20,694980
723820,267,691,20,694980
723820,172,510,20,694980
723820,74,159,20,694980
723820,15,120,20,694980
723820,172,184,20,694980
723840,172,510,20,695000
723840,267,691,20,695000
723840,603,649,20,695000
723840,322,921,20,695000
723860,322,513,20,695020
723860,74,159,20,695020
723860,603,649,20,695020
723860,322,921,20,695020
723880,603,725,20,695040
723880,74,159,20,695040
723880,603,649,20,695040
723880,172,921,20,695040
723900,322,513,20,695060
723900,603,649,20,695060
723900,184,322,20,695060
723920,322,513,20,695080
723920,603,649,20,695080
723920,322,921,20,695080
723920,184,322,20,695080
723940,322,513,20,695100
723940,119,366,20,695100
723940,603,649,20,695100
723940,322,921,20,695100
723960,172,322,20,695120
723960,603,649,20,695120
723960,322,921,20,695120
723960,172,921,20,695120
724000,184,322,20,695160
724000,172,322,20,695160
724000,322,513,20,695160
724020,172,322,20,695180
724020,322,921,20,695180
724040,119,366,20,695200
724040,74,159,20,695200
724040,603,649,20,695200
724060,322,921,20,695220
724100,172,510,20,695260
724100,603,649,20,695260
724120,172,510,20,695280
724120,603,649,20,695280
724140,184,921,20,695300
724140,119,270,20,695300
724140,603,649,20,695300
724140,172,510,20,695300
724140,74,159,20,695300
724140,478,836,20,695300
724160,184,921,20,695320
724160,172,510,20,695320
724160,74,159,20,695320
724160,478,836,20,695320
724180,184,921,20,695340
724180,172,510,20,695340
724180,74,159,20,695340
724180,478,836,20,695340
724200,184,921,20,695360
724200,172,510,20,695360
724200,74,159,20,695360
724200,119,270,20,695360
724220,184,921,20,695380
724220,119,270,20,695380
724220,603,649,20,695380
724220,172,510,20,695380
724220,429,649,20,695380
724220,429,603,20,695380
724220,603,779,20,695380
724240,172,424,20,695400
724240,322,634,20,695400
724240,89,220,20,695400
724240,184,513,20,695400
724240,429,649,20,695400
724240,603,779,20,695400
724240,119,270,20,695400
724260,603,779,20,695420
724260,429,649,20,695420
724260,270,420,20,695420
724280,172,424,20,695440
724280,429,649,20,695440
724280,270,420,20,695440
724300,429,649,20,695460
724300,478,836,20,695460
724320,119,420,20,695480
724320,429,649,20,695480
724320,172,486,20,695480
724340,119,420,20,695500
724340,429,649,20,695500
724360,119,420,20,695520
724360,429,649,20,695520
724360,270,420,20,695520
724360,119,270,20,695520
724380,429,649,20,695540
724380,270,420,20,695540
724400,429,649,20,695560
724420,429,649,20,695580
724440,106,435,20,695600
724440,429,649,20,695600
724440,74,159,20,695600
724440,172,510,20,695600
724460,429,649,20,695620
724460,184,513,20,695620
724460,43,866,20,695620
724460,172,510,20,695620
724480,691,866,20,695640
724480,429,649,20,695640
724480,184,513,20,695640
724500,429,649,20,695660
724520,429,649,20,695680
724520,486,513,20,695680
724520,79,236,20,695680
724540,429,649,20,695700
724540,54,236,20,695700
724540,172,510,20,695700
724560,122,793,20,695720
724560,429,649,20,695720
724580,198,267,20,695740
724580,429,649,20,695740
724600,429,649,20,695760
724600,184,513,20,695760
724620,429,649,20,695780
724620,198,836,20,695780
724620,184,513,20,695780
724640,429,649,20,695800
724640,267,691,20,695800
724640,20,106,20,695800
724640,253,267,20,695800
724640,184,513,20,695800
724660,119,270,20,695820
724660,198,478,20,695820
724660,184,513,20,695820
724660,267,691,20,695820
724660,20,106,20,695820
724660,253,267,20,695820
724660,172,510,20,695820
724660,478,836,20,695820
724660,429,649,20,695820
724660,198,836,20,695820
724660,253,691,20,695820
724680,184,513,20,695840
724680,198,478,20,695840
724680,119,270,20,695840
724680,267,691,20,695840
724680,478,836,20,695840
724680,198,836,20,695840
724680,172,510,20,695840
724680,429,649,20,695840
724680,253,267,20,695840
724700,172,510,20,695860
724700,346,779,20,695860
724700,184,513,20,695860
724700,478,836,20,695860
724700,198,836,20,695860
724700,429,649,20,695860
724700,119,270,20,695860
724720,525,836,20,695880
724720,184,513,20,695880
724720,346,779,20,695880
724720,172,510,20,695880
724720,267,691,20,695880
724720,478,836,20,695880
724720,343,478,20,695880
724720,198,525,20,695880
724720,172,184,20,695880
724720,429,649,20,695880
724740,267,478,20,695900
724740,429,649,20,695900
724740,172,510,20,695900
724740,184,513,20,695900
724760,267,478,20,695920
724760,172,510,20,695920
724760,486,513,20,695920
724760,198,366,20,695920
724760,184,513,20,695920
724780,184,486,20,695940
724780,172,510,20,695940
724780,267,691,20,695940
724780,198,836,20,695940
724780,267,478,20,695940
724780,246,374,20,695940
724800,478,691,20,695960
724800,267,691,20,695960
724800,172,510,20,695960
724800,184,486,20,695960
724800,198,836,20,695960
724800,267,478,20,695960
724800,246,374,20,695960
724820,267,478,20,695980
724820,184,513,20,695980
724820,486,513,20,695980
724820,246,374,20,695980
724840,366,374,20,696000
724840,267,894,20,696000
724840,886,1492,20,696000
724840,343,894,20,696000
724840,429,649,20,696000
724840,198,246,20,696000
724840,198,374,20,696000
724840,246,366,20,696000
724840,246,374,20,696000
724860,267,894,20,696020
724860,343,525,20,696020
724860,119,836,20,696020
724860,420,836,20,696020
724860,429,649,20,696020
724860,246,374,20,696020
724860,246,366,20,696020
724880,246,366,20,696040
724880,246,478,20,696040
724880,429,649,20,696040
724880,172,510,20,696040
724900,793,894,20,696060
724900,246,478,20,696060
724900,429,649,20,696060
724900,246,836,20,696060
